kegg_protein_id	uniprot_id
csh:Closa_1085	D9R7H2
csh:Closa_1086	D9R7H3
csh:Closa_1087	D9R7H4
csh:Closa_1088	D9R7H5
csh:Closa_1089	D9R7H6
csh:Closa_1090	D9R7H7
csh:Closa_1091	D9R7H8
csh:Closa_1092	D9R7H9
csh:Closa_1093	D9R7I0
csh:Closa_1094	D9R7I1
csh:Closa_1095	D9R7I2
csh:Closa_1096	D9R7I3
csh:Closa_1097	D9R7I4
csh:Closa_1098	D9R7I5
csh:Closa_1099	D9R7I6
csh:Closa_1100	D9R7I7
csh:Closa_1101	D9R7I8
csh:Closa_1102	D9R7I9
csh:Closa_1103	D9R7J0
csh:Closa_1104	D9R7J1
csh:Closa_1105	D9R7J2
csh:Closa_1106	D9R7J3
csh:Closa_1107	D9R7J4
csh:Closa_1108	D9R7J5
csh:Closa_1109	D9R7J6
csh:Closa_1110	D9R7J7
csh:Closa_1111	D9R7J8
csh:Closa_1112	D9R7J9
csh:Closa_1113	D9R7K0
csh:Closa_1114	D9R7K1
csh:Closa_1115	D9R7K2
csh:Closa_1116	D9R7K3
csh:Closa_1117	D9R7K4
csh:Closa_1118	D9R7K5
csh:Closa_1119	D9R7K6
csh:Closa_1120	D9R7K7
csh:Closa_1121	D9R7K8
csh:Closa_1123	D9R7K9
csh:Closa_1125	D9R7L0
csh:Closa_1126	D9R7L1
csh:Closa_1127	D9R7L2
csh:Closa_1128	D9R7L3
csh:Closa_1129	D9R7L4
csh:Closa_1130	D9R7L5
csh:Closa_1131	D9R7L6
csh:Closa_1132	D9R7L7
csh:Closa_1133	D9R7L8
csh:Closa_1134	D9R7L9
csh:Closa_1135	D9R7M0
csh:Closa_1136	D9R7M1
csh:Closa_1137	D9R7M2
csh:Closa_1138	D9R7M3
csh:Closa_1139	D9R7M4
csh:Closa_1140	D9R7M5
csh:Closa_1141	D9R7M6
csh:Closa_1142	D9R7M7
csh:Closa_1143	D9R7M8
csh:Closa_1145	D9R7M9
csh:Closa_1148	D9R7N0
csh:Closa_1149	D9R7N1
csh:Closa_1151	D9R7N2
csh:Closa_1152	D9R7N3
csh:Closa_1153	D9R7N4
csh:Closa_1156	D9R7N5
csh:Closa_1157	D9R7N6
csh:Closa_1158	D9R7N7
csh:Closa_1159	D9R7N8
csh:Closa_1160	D9R7N9
csh:Closa_1161	D9R7P0
csh:Closa_1162	D9R7P1
csh:Closa_1163	D9R7P2
csh:Closa_1164	D9R7P3
csh:Closa_1165	D9R7P4
csh:Closa_1166	D9R7P5
csh:Closa_1167	D9R7P6
csh:Closa_1168	D9R7P7
csh:Closa_1169	D9R7P8
csh:Closa_1170	D9R7P9
csh:Closa_1171	D9R7Q0
csh:Closa_1172	D9R7Q1
csh:Closa_1173	D9R7Q2
csh:Closa_1174	D9R7Q3
csh:Closa_1175	D9R831
csh:Closa_1176	D9R832
csh:Closa_1177	D9R833
csh:Closa_1178	D9R834
csh:Closa_1179	D9R835
csh:Closa_1180	D9R836
csh:Closa_1181	D9R837
csh:Closa_1182	D9R838
csh:Closa_1184	D9R839
csh:Closa_1185	D9R840
csh:Closa_1186	D9R841
csh:Closa_1187	D9R842
csh:Closa_1188	D9R843
csh:Closa_1189	D9R844
csh:Closa_1190	D9R845
csh:Closa_1191	D9R846
csh:Closa_1192	D9R847
csh:Closa_1193	D9R848
csh:Closa_1194	D9R849
csh:Closa_1195	D9R850
csh:Closa_1196	D9R851
csh:Closa_1197	D9R852
csh:Closa_1198	D9R853
csh:Closa_1199	D9R854
csh:Closa_1200	D9R855
csh:Closa_1201	D9R856
csh:Closa_1202	D9R857
csh:Closa_1203	D9R858
csh:Closa_1204	D9R859
csh:Closa_1205	D9R860
csh:Closa_1206	D9R861
csh:Closa_1207	D9R862
csh:Closa_1208	D9R863
csh:Closa_1209	D9R864
csh:Closa_1210	D9R865
csh:Closa_1211	D9R866
csh:Closa_1212	D9R867
csh:Closa_1213	D9R868
csh:Closa_1214	D9R869
csh:Closa_1215	D9R870
csh:Closa_1216	D9R871
csh:Closa_1217	D9R872
csh:Closa_1219	D9R873
csh:Closa_1220	D9R874
csh:Closa_1221	D9R875
csh:Closa_1222	D9R876
csh:Closa_1223	D9R877
csh:Closa_1224	D9R878
csh:Closa_1225	D9R879
csh:Closa_1226	D9R7X8
csh:Closa_1227	D9R881
csh:Closa_1228	D9R882
csh:Closa_1229	D9R883
csh:Closa_1230	D9R884
csh:Closa_1231	D9R885
csh:Closa_1232	D9R886
csh:Closa_1233	D9R887
csh:Closa_1234	D9R888
csh:Closa_1235	D9R889
csh:Closa_1236	D9R890
csh:Closa_1238	D9R891
csh:Closa_1241	D9R892
csh:Closa_1242	D9R893
csh:Closa_1243	D9R894
csh:Closa_1244	D9R895
csh:Closa_1245	D9R896
csh:Closa_1246	D9R897
csh:Closa_1247	D9R898
csh:Closa_1248	D9R899
csh:Closa_1249	D9R8A0
csh:Closa_1250	D9R8A1
csh:Closa_1251	D9R8A2
csh:Closa_1252	D9R8A3
csh:Closa_1253	D9R8A4
csh:Closa_1254	D9R8A5
csh:Closa_1255	D9R8A6
csh:Closa_1256	D9R8A7
csh:Closa_1257	D9R8A8
csh:Closa_1258	D9R8A9
csh:Closa_1259	D9R8B0
csh:Closa_1260	D9R8B1
csh:Closa_1261	D9R8B2
csh:Closa_1262	D9R8B3
csh:Closa_1263	D9R8B4
csh:Closa_1264	D9R8B5
csh:Closa_1265	D9R8B6
csh:Closa_1266	D9R8B7
csh:Closa_1267	D9R8B8
csh:Closa_1268	D9R8B9
csh:Closa_1269	D9R8C0
csh:Closa_1270	D9R8C1
csh:Closa_1271	D9R8C2
csh:Closa_1272	D9R8C3
csh:Closa_1273	D9R8C4
csh:Closa_1274	D9R8C5
csh:Closa_1275	D9R8C6
csh:Closa_1276	D9R8C7
csh:Closa_1277	D9R8C8
csh:Closa_1278	D9R8C9
csh:Closa_1279	D9R8D0
csh:Closa_1280	D9R8D1
csh:Closa_1281	D9R8D2
csh:Closa_1282	D9R8D3
csh:Closa_1283	D9R8D4
csh:Closa_1284	D9R8D5
csh:Closa_1285	D9R8D6
csh:Closa_1286	D9R8D7
csh:Closa_1287	D9R8D8
csh:Closa_1288	D9R8D9
csh:Closa_1289	D9R8E0
csh:Closa_1290	D9R8E1
csh:Closa_1291	D9R8E2
csh:Closa_1292	D9R8E3
csh:Closa_1293	D9R8E4
csh:Closa_1294	D9R8E5
csh:Closa_1295	D9R8E6
csh:Closa_1296	D9R8E7
csh:Closa_1297	D9R8E8
csh:Closa_1298	D9R8E9
csh:Closa_1299	D9R8F0
csh:Closa_1300	D9R8F1
csh:Closa_1301	D9R8F2
csh:Closa_1302	D9R8F3
csh:Closa_1303	D9R8F4
csh:Closa_1304	D9R8F5
csh:Closa_1305	D9R8T3
csh:Closa_1306	D9R8T4
csh:Closa_1307	D9R8T5
csh:Closa_1308	D9R8T6
csh:Closa_1309	D9R8T7
csh:Closa_1310	D9R8T8
csh:Closa_1311	D9R8T9
csh:Closa_1312	D9R8U0
csh:Closa_1313	D9R8U1
csh:Closa_1314	D9R8U2
csh:Closa_1315	D9R8U3
csh:Closa_1316	D9R8U4
csh:Closa_1317	D9R8U5
csh:Closa_1318	D9R8U6
csh:Closa_1319	D9R8U7
csh:Closa_1320	D9R8U8
csh:Closa_1321	D9R8U9
csh:Closa_1322	D9R8V0
csh:Closa_1323	D9R8V1
csh:Closa_1324	D9R8V2
csh:Closa_1325	D9R8V3
csh:Closa_1326	D9R8V4
csh:Closa_1327	D9R8V5
csh:Closa_1328	D9R8V6
csh:Closa_1329	D9R8V7
csh:Closa_1330	D9R8V8
csh:Closa_1331	D9R8V9
csh:Closa_1332	D9R8W0
csh:Closa_1333	D9R8W1
csh:Closa_1334	D9R8W2
csh:Closa_1335	D9R8W3
csh:Closa_1336	D9R8W4
csh:Closa_1337	D9R8W5
csh:Closa_1338	D9R8W6
csh:Closa_1339	D9R8W7
csh:Closa_1340	D9R8W8
csh:Closa_1341	D9R8W9
csh:Closa_1342	D9R8X0
csh:Closa_1343	D9R8X1
csh:Closa_1344	D9R8X2
csh:Closa_1345	D9R8X3
csh:Closa_1346	D9R8X4
csh:Closa_1347	D9R8X5
csh:Closa_1348	D9R8X6
csh:Closa_1349	D9R8X7
csh:Closa_1350	D9R8X8
csh:Closa_1351	D9R8X9
csh:Closa_1352	D9R8Y0
csh:Closa_1353	D9R8Y1
csh:Closa_1354	D9R8Y2
csh:Closa_1355	D9R8Y3
csh:Closa_1357	D9R8Y4
csh:Closa_1358	D9R8Y5
csh:Closa_1359	D9R8Y6
csh:Closa_1360	D9R8Y7
csh:Closa_1361	D9R8Y8
csh:Closa_1362	D9R8Y9
csh:Closa_1363	D9R8Z0
csh:Closa_1364	D9R8Z1
csh:Closa_1365	D9R8Z2
csh:Closa_1366	D9R8Z3
csh:Closa_1367	D9R8Z4
csh:Closa_1368	D9R8Z5
csh:Closa_1369	D9R8Z6
csh:Closa_1370	D9R8Z7
csh:Closa_1371	D9R8Z8
csh:Closa_1372	D9R8Z9
csh:Closa_1373	D9R900
csh:Closa_1374	D9R901
csh:Closa_1375	D9R902
csh:Closa_1376	D9R5E9
csh:Closa_1377	D9R5F0
csh:Closa_1378	D9R5F1
csh:Closa_1379	D9R5F2
csh:Closa_1381	D9R907
csh:Closa_1382	D9R908
csh:Closa_1383	D9R909
csh:Closa_1384	D9R910
csh:Closa_1385	D9R911
csh:Closa_1386	D9R912
csh:Closa_1387	D9R913
csh:Closa_1388	D9R914
csh:Closa_1389	D9R915
csh:Closa_1390	D9R916
csh:Closa_1391	D9R917
csh:Closa_1392	D9R918
csh:Closa_1393	D9R919
csh:Closa_1394	D9R920
csh:Closa_1395	D9R921
csh:Closa_1396	D9R922
csh:Closa_1397	D9R923
csh:Closa_1398	D9R924
csh:Closa_1399	D9R925
csh:Closa_1400	D9R926
csh:Closa_1401	D9R927
csh:Closa_1402	D9R928
csh:Closa_1403	D9R929
csh:Closa_1404	D9R930
csh:Closa_1405	D9R931
csh:Closa_1406	D9R932
csh:Closa_1407	D9R933
csh:Closa_1408	D9R934
csh:Closa_1409	D9R935
csh:Closa_1410	D9R936
csh:Closa_1411	D9R937
csh:Closa_1412	D9R938
csh:Closa_1413	D9R939
csh:Closa_1414	D9R940
csh:Closa_1415	D9R941
csh:Closa_1416	D9R942
csh:Closa_1417	D9R943
csh:Closa_1418	D9R944
csh:Closa_1419	D9R945
csh:Closa_1420	D9R946
csh:Closa_1421	D9R947
csh:Closa_1422	D9R948
csh:Closa_1423	D9R949
csh:Closa_1424	D9R950
csh:Closa_1425	D9R951
csh:Closa_1426	D9R952
csh:Closa_1427	D9R953
csh:Closa_1428	D9R954
csh:Closa_1429	D9R955
csh:Closa_1430	D9R956
csh:Closa_1431	D9R957
csh:Closa_1432	D9R958
csh:Closa_1434	D9R959
csh:Closa_1436	D9R960
csh:Closa_1437	D9R9I6
csh:Closa_1438	D9R9I7
csh:Closa_1439	D9R9I8
csh:Closa_1440	D9R9I9
csh:Closa_1441	D9R9J0
csh:Closa_1442	D9R9J1
csh:Closa_1443	D9R9J2
csh:Closa_1444	D9R9J3
csh:Closa_1445	D9R9J4
csh:Closa_1446	D9R9J5
csh:Closa_1447	D9R9J6
csh:Closa_1448	D9R9J7
csh:Closa_1449	D9R9J8
csh:Closa_1450	D9R9J9
csh:Closa_1451	D9R9K0
csh:Closa_1452	D9R9K1
csh:Closa_1453	D9R9K2
csh:Closa_1454	D9R9K3
csh:Closa_1455	D9R9K4
csh:Closa_1456	D9R9K5
csh:Closa_1457	D9R9K6
csh:Closa_1458	D9R9K7
csh:Closa_1459	D9R9K8
csh:Closa_1460	D9R9K9
csh:Closa_1461	D9R9L0
csh:Closa_1462	D9R9L1
csh:Closa_1463	D9R9L2
csh:Closa_1464	D9R9L3
csh:Closa_1465	D9R9L4
csh:Closa_1466	D9R9L5
csh:Closa_1467	D9R9L6
csh:Closa_1468	D9R9L7
csh:Closa_1469	D9R9L8
csh:Closa_1470	D9R9L9
csh:Closa_1471	D9R9M0
csh:Closa_1472	D9R9M1
csh:Closa_1473	D9R9M2
csh:Closa_1475	D9R9M3
csh:Closa_1476	D9R9M4
csh:Closa_1477	D9R9M5
csh:Closa_1478	D9R9M6
csh:Closa_1479	D9R9M7
csh:Closa_1480	D9R9M8
csh:Closa_1481	D9R9M9
csh:Closa_1482	D9R9N0
csh:Closa_1483	D9R9N1
csh:Closa_1484	D9R9N2
csh:Closa_1485	D9R9N3
csh:Closa_1486	D9R9N4
csh:Closa_1487	D9R9N5
csh:Closa_1488	D9R9N6
csh:Closa_1489	D9R9N7
csh:Closa_1490	D9R9N8
csh:Closa_1491	D9R9N9
csh:Closa_1492	D9R9P0
csh:Closa_1493	D9R9P1
csh:Closa_1494	D9R9P2
csh:Closa_1495	D9R9P3
csh:Closa_1496	D9R9P4
csh:Closa_1497	D9R9P5
csh:Closa_1498	D9R9P6
csh:Closa_1499	D9R9P7
csh:Closa_1500	D9R9P8
csh:Closa_1501	D9R9P9
csh:Closa_1502	D9R9Q0
csh:Closa_1503	D9R9Q1
csh:Closa_1504	D9R9Q2
csh:Closa_1505	D9R9Q3
csh:Closa_1506	D9R9Q4
csh:Closa_1507	D9R9Q5
csh:Closa_1508	D9R9Q6
csh:Closa_1509	D9R9Q7
csh:Closa_1510	D9R9Q8
csh:Closa_1511	D9R9Q9
csh:Closa_1512	D9R9R0
csh:Closa_1513	D9R9R1
csh:Closa_1514	D9R9R2
csh:Closa_1515	D9R9R3
csh:Closa_1516	D9R9R4
csh:Closa_1517	D9R9R5
csh:Closa_1518	D9R9R6
csh:Closa_1519	D9R9R7
csh:Closa_1520	D9R9R8
csh:Closa_1521	D9R9R9
csh:Closa_1522	D9R9S0
csh:Closa_1523	D9R9S1
csh:Closa_1524	D9R9S2
csh:Closa_1526	D9R9S3
csh:Closa_1527	D9R9S4
csh:Closa_1528	D9R9S5
csh:Closa_1529	D9R9S6
csh:Closa_1530	D9R9S7
csh:Closa_1531	D9R9S8
csh:Closa_1532	D9R9S9
csh:Closa_1533	D9R9T0
csh:Closa_1534	D9R9T1
csh:Closa_1535	D9R9T2
csh:Closa_1536	D9R9T3
csh:Closa_1537	D9R9T4
csh:Closa_1538	D9R9T5
csh:Closa_1539	D9R9T6
csh:Closa_1540	D9R9T7
csh:Closa_1541	D9R9T8
csh:Closa_1542	D9R9T9
csh:Closa_1543	D9R9U0
csh:Closa_1544	D9R9U1
csh:Closa_1545	D9R9U2
csh:Closa_1546	D9R9U3
csh:Closa_1547	D9R9U4
csh:Closa_1548	D9R9U5
csh:Closa_1549	D9R9U6
csh:Closa_1550	D9R9U7
csh:Closa_1551	D9R9U8
csh:Closa_1552	D9R9U9
csh:Closa_1553	D9R9V0
csh:Closa_1554	D9R9V1
csh:Closa_1555	D9R9V2
csh:Closa_1556	D9R9V3
csh:Closa_1557	D9R9V4
csh:Closa_1558	D9R9V5
csh:Closa_1559	D9R9V6
csh:Closa_1560	D9R9V7
csh:Closa_1561	D9R9V8
csh:Closa_1562	D9R9V9
csh:Closa_1563	D9R9W0
csh:Closa_1564	D9R9W1
csh:Closa_1565	D9R9W2
csh:Closa_1566	D9R9W3
csh:Closa_1567	D9R9W4
csh:Closa_1568	D9RA87
csh:Closa_1569	D9RA88
csh:Closa_1570	D9RA89
csh:Closa_1571	D9RA90
csh:Closa_1572	D9RA91
csh:Closa_1573	D9RA92
csh:Closa_1574	D9RA93
csh:Closa_1575	D9RA94
csh:Closa_1576	D9RA95
csh:Closa_1577	D9RA96
csh:Closa_1578	D9RA97
csh:Closa_1579	D9RA98
csh:Closa_1580	D9RA99
csh:Closa_1581	D9RAA0
csh:Closa_1582	D9RAA1
csh:Closa_1583	D9RAA2
csh:Closa_1584	D9RAA3
csh:Closa_1585	D9RAA4
csh:Closa_1586	D9RAA5
csh:Closa_1587	D9RAA6
csh:Closa_1588	D9RAA7
csh:Closa_1589	D9RAA8
csh:Closa_1590	D9RAA9
csh:Closa_1591	D9RAB0
csh:Closa_1592	D9RAB1
csh:Closa_1593	D9RAB2
csh:Closa_1594	D9RAB3
csh:Closa_1595	D9RAB4
csh:Closa_1596	D9RAB5
csh:Closa_1597	D9RAB6
csh:Closa_1598	D9RAB7
csh:Closa_1599	D9RAB8
csh:Closa_1600	D9RAB9
csh:Closa_1601	D9RAC0
csh:Closa_1602	D9RAC1
csh:Closa_1603	D9RAC2
csh:Closa_1604	D9RAC3
csh:Closa_1605	D9RAC4
csh:Closa_1606	D9RAC5
csh:Closa_1607	D9RAC6
csh:Closa_1608	D9RAC7
csh:Closa_1609	D9RAC8
csh:Closa_1610	D9RAC9
csh:Closa_1611	D9RAD0
csh:Closa_1612	D9RAD1
csh:Closa_1613	D9RAD2
csh:Closa_1614	D9RAD3
csh:Closa_1615	D9RAD4
csh:Closa_1616	D9RAD5
csh:Closa_1617	D9RAD6
csh:Closa_1618	D9RAD7
csh:Closa_1619	D9RAD8
csh:Closa_1620	D9RAD9
csh:Closa_1621	D9RAE0
csh:Closa_1622	D9RAE1
csh:Closa_1623	D9RAE2
csh:Closa_1624	D9RAE3
csh:Closa_1625	D9RAE4
csh:Closa_1626	D9RAE5
csh:Closa_1627	D9RAE6
csh:Closa_1628	D9RAE7
csh:Closa_1629	D9RAE8
csh:Closa_1630	D9RAE9
csh:Closa_1631	D9RAF0
csh:Closa_1632	D9RAF1
csh:Closa_1633	D9RAF2
csh:Closa_1634	D9RAF3
csh:Closa_1635	D9RAF4
csh:Closa_1636	D9RAF5
csh:Closa_1637	D9RAF6
csh:Closa_1639	D9RAF7
csh:Closa_1640	D9RAF8
csh:Closa_1641	D9RAF9
csh:Closa_1642	D9RAG0
csh:Closa_1643	D9RAG1
csh:Closa_1644	D9RAG2
csh:Closa_1645	D9RAG3
csh:Closa_1646	D9RAG4
csh:Closa_1647	D9RAG5
csh:Closa_1648	D9RAG6
csh:Closa_1649	D9RAG7
csh:Closa_1650	D9RAG8
csh:Closa_1651	D9RAG9
csh:Closa_1652	D9RAH0
csh:Closa_1653	D9RAH1
csh:Closa_1654	D9RAH2
csh:Closa_1655	D9RAH3
csh:Closa_1656	D9RAH4
csh:Closa_1657	D9RAH5
csh:Closa_1658	D9RAH6
csh:Closa_1659	D9RAH7
csh:Closa_1660	D9RAH8
csh:Closa_1661	D9RAH9
csh:Closa_1662	D9RAI0
csh:Closa_1663	D9RAI1
csh:Closa_1664	D9RAI2
csh:Closa_1665	D9RAI3
csh:Closa_1666	D9RAI4
csh:Closa_1667	D9RAI5
csh:Closa_1668	D9RAI6
csh:Closa_1669	D9RAI7
csh:Closa_1670	D9RAI8
csh:Closa_1671	D9RAI9
csh:Closa_1672	D9RAJ0
csh:Closa_1673	D9RAJ1
csh:Closa_1674	D9RAJ2
csh:Closa_1675	D9RAJ3
csh:Closa_1676	D9RAJ4
csh:Closa_1677	D9RAJ5
csh:Closa_1678	D9RAJ6
csh:Closa_1679	D9RAJ7
csh:Closa_1680	D9RAJ8
csh:Closa_1681	D9RAJ9
csh:Closa_1682	D9RAK0
csh:Closa_1683	D9RAK1
csh:Closa_1684	D9RAK2
csh:Closa_1685	D9RAK3
csh:Closa_1686	D9RAK4
csh:Closa_1687	D9RAK5
csh:Closa_1688	D9RAK6
csh:Closa_1689	D9RAK7
csh:Closa_1690	D9RAK8
csh:Closa_1691	D9RAK9
csh:Closa_1692	D9R7X8
csh:Closa_1693	D9RAL1
csh:Closa_1694	D9QZ39
csh:Closa_1695	D9QZ40
csh:Closa_1696	D9QZ41
csh:Closa_1697	D9QZ42
csh:Closa_1698	D9QZ43
csh:Closa_1699	D9QZ44
csh:Closa_1700	D9QZ45
csh:Closa_1701	D9QZ46
csh:Closa_1702	D9QZ47
csh:Closa_1703	D9QZ48
csh:Closa_1704	D9QZ49
csh:Closa_1705	D9QZ50
csh:Closa_1706	D9QZ51
csh:Closa_1707	D9QZ52
csh:Closa_1708	D9QZ53
csh:Closa_1709	D9QZ54
csh:Closa_1710	D9QZ55
csh:Closa_1711	D9QZ56
csh:Closa_1712	D9QZ57
csh:Closa_1713	D9QZ58
csh:Closa_1714	D9QZ59
csh:Closa_1715	D9QZ60
csh:Closa_1716	D9QZ61
csh:Closa_1717	D9QZ62
csh:Closa_1718	D9QZ63
csh:Closa_1719	D9QZ64
csh:Closa_1720	D9QZ65
csh:Closa_1721	D9QZ66
csh:Closa_1722	D9QZ67
csh:Closa_1723	D9QZ68
csh:Closa_1724	D9QZ69
csh:Closa_1725	D9QZ70
csh:Closa_1726	D9QZ71
csh:Closa_1727	D9QZ72
csh:Closa_1728	D9QZ73
csh:Closa_1729	D9QZ74
csh:Closa_1730	D9QZ75
csh:Closa_1733	D9QZ76
csh:Closa_1735	D9QZ77
csh:Closa_1736	D9QZ78
csh:Closa_1737	D9QZ79
csh:Closa_1738	D9QZ80
csh:Closa_1739	D9QZ81
csh:Closa_1740	D9QZ82
csh:Closa_1741	D9QZ83
csh:Closa_1742	D9QZ84
csh:Closa_1743	D9QZ85
csh:Closa_1744	D9QZ86
csh:Closa_1745	D9QZ87
csh:Closa_1746	D9QZ88
csh:Closa_1747	D9QZ89
csh:Closa_1748	D9QZ90
csh:Closa_1750	D9QZ91
csh:Closa_1754	D9QZ92
csh:Closa_1755	D9QZ93
csh:Closa_1756	D9QZ94
csh:Closa_1757	D9QZ95
csh:Closa_1758	D9QZ96
csh:Closa_1759	D9QZ97
csh:Closa_1760	D9QZ98
csh:Closa_1762	D9QZ99
csh:Closa_1763	D9QZA0
csh:Closa_1766	D9QZA1
csh:Closa_1768	D9QZA2
csh:Closa_1769	D9QZA3
csh:Closa_1770	D9QZA4
csh:Closa_1771	D9QZA5
csh:Closa_1772	D9QZA6
csh:Closa_1773	D9QZA7
csh:Closa_1774	D9QZA8
csh:Closa_1775	D9QZA9
csh:Closa_1776	D9QZB0
csh:Closa_1779	D9QZB1
csh:Closa_1780	D9QZB2
csh:Closa_1781	D9QZB3
csh:Closa_1782	D9QZB4
csh:Closa_1783	D9QZB5
csh:Closa_1784	D9QZB6
csh:Closa_1785	D9QZB7
csh:Closa_1786	D9QZB8
csh:Closa_1787	D9QZB9
csh:Closa_1788	D9QZC0
csh:Closa_1789	D9QZC1
csh:Closa_1790	D9QZC2
csh:Closa_1791	D9QZC3
csh:Closa_1792	D9QZC4
csh:Closa_1793	D9QZC5
csh:Closa_1794	D9QZC6
csh:Closa_1795	D9QZC7
csh:Closa_1796	D9QZC8
csh:Closa_1797	D9QZC9
csh:Closa_1798	D9QZD0
csh:Closa_1799	D9QZD1
csh:Closa_1800	D9QZD2
csh:Closa_1801	D9QZD3
csh:Closa_1802	D9QZD4
csh:Closa_1803	D9QZD5
csh:Closa_1804	D9QZD6
csh:Closa_1805	D9QZD7
csh:Closa_1806	D9QZD8
csh:Closa_1807	D9QZD9
csh:Closa_1808	D9QZE0
csh:Closa_1809	D9QZE1
csh:Closa_1810	D9QZE2
csh:Closa_1811	D9QZE3
csh:Closa_1812	D9QZE4
csh:Closa_1813	D9QZE5
csh:Closa_1814	D9QZE6
csh:Closa_1815	D9QZE7
csh:Closa_1816	D9QZE8
csh:Closa_1817	D9QZE9
csh:Closa_1818	D9QZF0
csh:Closa_1819	D9QZF1
csh:Closa_1820	D9QZF2
csh:Closa_1821	D9QZF3
csh:Closa_1822	D9QZF4
csh:Closa_1823	D9QZF5
csh:Closa_1824	D9QZF6
csh:Closa_1825	D9QZF7
csh:Closa_1826	D9QZF8
csh:Closa_1827	D9QZF9
csh:Closa_1828	D9QZG0
csh:Closa_1829	D9QZG1
csh:Closa_1830	D9QZG2
csh:Closa_1831	D9QZG3
csh:Closa_1832	D9QZW4
csh:Closa_1833	D9QZW5
csh:Closa_1834	D9QZW6
csh:Closa_1835	D9QZW7
csh:Closa_1836	D9QZW8
csh:Closa_1837	D9QZW9
csh:Closa_1838	D9QZX0
csh:Closa_1839	D9QZX1
csh:Closa_1840	D9QZX2
csh:Closa_1841	D9QZX3
csh:Closa_1842	D9QZX4
csh:Closa_1843	D9QZX5
csh:Closa_1844	D9QZX6
csh:Closa_1845	D9QZX7
csh:Closa_1846	D9QZX8
csh:Closa_1847	D9QZX9
csh:Closa_1848	D9QZY0
csh:Closa_1849	D9QZY1
csh:Closa_1850	D9QZY2
csh:Closa_1851	D9QZY3
csh:Closa_1852	D9QZY4
csh:Closa_1853	D9QZY5
csh:Closa_1854	D9QZY6
csh:Closa_1855	D9QZY7
csh:Closa_1856	D9QZY8
csh:Closa_1857	D9QZY9
csh:Closa_1858	D9QZZ0
csh:Closa_1859	D9QZZ1
csh:Closa_1860	D9QZZ2
csh:Closa_1861	D9QZZ3
csh:Closa_1862	D9QZZ4
csh:Closa_1863	D9QZZ5
csh:Closa_1864	D9QZZ6
csh:Closa_1865	D9QZZ7
csh:Closa_1866	D9QZZ8
csh:Closa_1868	D9QZZ9
csh:Closa_1869	D9R000
csh:Closa_1870	D9R001
csh:Closa_1871	D9R002
csh:Closa_1872	D9R003
csh:Closa_1873	D9R004
csh:Closa_1874	D9R005
csh:Closa_1875	D9R006
csh:Closa_1876	D9R007
csh:Closa_1877	D9R008
csh:Closa_1878	D9R009
csh:Closa_1881	D9R010
csh:Closa_1882	D9R011
csh:Closa_1883	D9R012
csh:Closa_1884	D9R013
csh:Closa_1885	D9R014
csh:Closa_1886	D9R015
csh:Closa_1887	D9R016
csh:Closa_1888	D9R017
csh:Closa_1889	D9R018
csh:Closa_1890	D9R019
csh:Closa_1891	D9R020
csh:Closa_1892	D9R021
csh:Closa_1893	D9R022
csh:Closa_1894	D9R023
csh:Closa_1895	D9R024
csh:Closa_1896	D9R025
csh:Closa_1897	D9R026
csh:Closa_1898	D9R027
csh:Closa_1899	D9R028
csh:Closa_1900	D9R029
csh:Closa_1901	D9R030
csh:Closa_1902	D9R031
csh:Closa_1903	D9R032
csh:Closa_1905	D9R033
csh:Closa_1906	D9R034
csh:Closa_1907	D9R035
csh:Closa_1908	D9R036
csh:Closa_1909	D9R037
csh:Closa_1910	D9R038
csh:Closa_1911	D9R039
csh:Closa_1912	D9R040
csh:Closa_1913	D9R041
csh:Closa_1914	D9R042
csh:Closa_1915	D9R043
csh:Closa_1916	D9R044
csh:Closa_1917	D9R045
csh:Closa_1918	D9R046
csh:Closa_1919	D9R047
csh:Closa_1920	D9R048
csh:Closa_1921	D9R049
csh:Closa_1922	D9R050
csh:Closa_1923	D9R051
csh:Closa_1924	D9R052
csh:Closa_1925	D9R053
csh:Closa_1926	D9R054
csh:Closa_1927	D9R055
csh:Closa_1928	D9R056
csh:Closa_1929	D9R057
csh:Closa_1930	D9R058
csh:Closa_1931	D9R059
csh:Closa_1932	D9R060
csh:Closa_1933	D9R061
csh:Closa_1934	D9R062
csh:Closa_1935	D9R063
csh:Closa_1936	D9R064
csh:Closa_1937	D9R065
csh:Closa_1938	D9R066
csh:Closa_1939	D9R067
csh:Closa_1940	D9R068
csh:Closa_1941	D9R069
csh:Closa_1942	D9R070
csh:Closa_1943	D9R071
csh:Closa_1944	D9R072
csh:Closa_1945	D9R073
csh:Closa_1946	D9R074
csh:Closa_1947	D9R075
csh:Closa_1948	D9R076
csh:Closa_1949	D9R077
csh:Closa_1950	D9R078
csh:Closa_1951	D9R079
csh:Closa_1952	D9R080
csh:Closa_1953	D9R081
csh:Closa_1954	D9R082
csh:Closa_1955	D9R083
csh:Closa_1956	D9R084
csh:Closa_1957	D9R085
csh:Closa_1958	D9R086
csh:Closa_1959	D9R087
csh:Closa_1960	D9R0Z2
csh:Closa_1961	D9R0Z3
csh:Closa_1962	D9R0Z4
csh:Closa_1963	D9R0Z5
csh:Closa_1964	D9R0Z6
csh:Closa_1965	D9R0Z7
