KEGG_ORG	KEGG_GENE	KEGG_EC	KEGG_UNIPROT
ecr	ecr:ECIAI1_1690	ec:1.4.3.5	B7M0J5
ecr	ecr:ECIAI1_1692	ec:2.7.1.170	B7M0J7
ecr	ecr:ECIAI1_1698	ec:1.15.1.1	
ecr	ecr:ECIAI1_1708	ec:1.15.1.1	
ecr	ecr:ECIAI1_1713	ec:2.1.1.79	
ecr	ecr:ECIAI1_1714	ec:2.5.1.9	
ecr	ecr:ECIAI1_1728	ec:2.7.1.40	
ecr	ecr:ECIAI1_2566	ec:6.1.1.21	B7M7L8
ecr	ecr:ECIAI1_2569	ec:2.1.1.192	B7M7M1
ecr	ecr:ECIAI1_2570	ec:2.7.4.6	B7M7M2
ecr	ecr:ECIAI1_2571	ec:2.4.1.129	
ecr	ecr:ECIAI1_2575	ec:3.4.11.23	B7M7M6
ecr	ecr:ECIAI1_2590	ec:1.14.12.19	
ecr	ecr:ECIAI1_2591	ec:1.14.12.19	B7M7P2
ecr	ecr:ECIAI1_2604	ec:2.1.2.1	B7M8A7
ecr	ecr:ECIAI1_2605	ec:1.14.12.17	
ecr	ecr:ECIAI1_2610	ec:2.7.13.3	
ecr	ecr:ECIAI1_3431	ec:1.1.1.25	B7M0Y7
ecr	ecr:ECIAI1_3432	ec:2.7.7.87	
ecr	ecr:ECIAI1_3436	ec:3.5.1.88	B7M0Z2
ecr	ecr:ECIAI1_3437	ec:2.1.2.9	B7M0Z3
ecr	ecr:ECIAI1_3438	ec:2.1.1.176	B7M0Z4
ecr	ecr:ECIAI1_3445	ec:2.7.7.6	
ecr	ecr:ECIAI1_3473	ec:1.16.3.1	
ecr	ecr:ECIAI1_4322	ec:3.1.4.55	
ecr	ecr:ECIAI1_4324	ec:2.7.4.23	
ecr	ecr:ECIAI1_4325	ec:3.6.1.63	
ecr	ecr:ECIAI1_4326	ec:2.7.8.37	
ecr	ecr:ECIAI1_4328	ec:4.7.1.1	
ecr	ecr:ECIAI1_4329	ec:2.7.8.37	
ecr	ecr:ECIAI1_4330	ec:2.7.8.37	
ecr	ecr:ECIAI1_4331	ec:2.7.8.37	
ecr	ecr:ECIAI1_4335	ec:7.3.2.2	
ecr	ecr:ECIAI1_4342	ec:2.7.13.3	
ecr	ecr:ECIAI1_4347	ec:4.1.1.19	
ecr	ecr:ECIAI1_4349	ec:3.2.1.22	
ecr	ecr:ECIAI1_4352	ec:4.2.1.2	
ecr	ecr:ECIAI1_4355	ec:2.7.13.3	
ecr	ecr:ECIAI1_4362	ec:6.1.1.6	
ecr	ecr:ECIAI1_4369	ec:1.8.1.8	
ecr	ecr:ECIAI1_4372	ec:4.3.1.1	
ecr	ecr:ECIAI1_0669	ec:4.1.1.17	
ecr	ecr:ECIAI1_1464	ec:5.3.2.6	
ecr	ecr:ECIAI1_1483	ec:1.1.1.38	B7LZ73
ecr	ecr:ECIAI1_1488	ec:1.1.1.157	
ecr	ecr:ECIAI1_1489	ec:2.3.1.9	
ecr	ecr:ECIAI1_1490	ec:2.8.3.5	
ecr	ecr:ECIAI1_1491	ec:2.8.3.5	
ecr	ecr:ECIAI1_1498	ec:3.4.13.22	
ecr	ecr:ECIAI1_2309	ec:5.6.2.2	
ecr	ecr:ECIAI1_2312	ec:1.17.4.1	
ecr	ecr:ECIAI1_2313	ec:1.17.4.1	
ecr	ecr:ECIAI1_2317	ec:3.1.4.46	
ecr	ecr:ECIAI1_2319	ec:1.1.5.3	
ecr	ecr:ECIAI1_2320	ec:1.1.5.3	B7M5S7
ecr	ecr:ECIAI1_2329	ec:2.6.1.87	B7M5T5
ecr	ecr:ECIAI1_2330	ec:2.4.2.53	B7M5T6
ecr	ecr:ECIAI1_2331	ec:2.1.2.13	B7M5T7
ecr	ecr:ECIAI1_2331	ec:1.1.1.305	B7M5T7
ecr	ecr:ECIAI1_2334	ec:2.4.2.43	B7M5T9
ecr	ecr:ECIAI1_2338	ec:6.2.1.26	
ecr	ecr:ECIAI1_2339	ec:4.2.1.113	B7M5U4
ecr	ecr:ECIAI1_2340	ec:4.1.3.36	
ecr	ecr:ECIAI1_2341	ec:4.2.99.20	B7M5U6
ecr	ecr:ECIAI1_2342	ec:2.2.1.9	B7M5U7
ecr	ecr:ECIAI1_2343	ec:5.4.4.2	
ecr	ecr:ECIAI1_2346	ec:3.1.26.11	B7M5V1
ecr	ecr:ECIAI1_2350	ec:7.1.1.2	B7M5V5
ecr	ecr:ECIAI1_2351	ec:7.1.1.2	
ecr	ecr:ECIAI1_2352	ec:7.1.1.2	
ecr	ecr:ECIAI1_2353	ec:7.1.1.2	B7M5V8
ecr	ecr:ECIAI1_2354	ec:7.1.1.2	
ecr	ecr:ECIAI1_2355	ec:7.1.1.2	
ecr	ecr:ECIAI1_2356	ec:7.1.1.2	B7M5W1
ecr	ecr:ECIAI1_2357	ec:7.1.1.2	
ecr	ecr:ECIAI1_2358	ec:7.1.1.2	
ecr	ecr:ECIAI1_2359	ec:7.1.1.2	
ecr	ecr:ECIAI1_3210	ec:4.2.1.32	
ecr	ecr:ECIAI1_3212	ec:2.3.1.234	B7LZL4
ecr	ecr:ECIAI1_3214	ec:2.7.7.101	
ecr	ecr:ECIAI1_3230	ec:2.1.1.174	
ecr	ecr:ECIAI1_3237	ec:4.2.1.7	
ecr	ecr:ECIAI1_3238	ec:5.3.1.12	B7LZZ6
ecr	ecr:ECIAI1_3252	ec:1.8.5.7	
ecr	ecr:ECIAI1_3261	ec:4.3.1.17	
ecr	ecr:ECIAI1_4087	ec:3.1.1.96	B7M686
ecr	ecr:ECIAI1_4098	ec:1.17.1.9	
ecr	ecr:ECIAI1_4106	ec:5.1.3.32	B7M6V3
ecr	ecr:ECIAI1_4107	ec:4.1.2.19	B7M6V4
ecr	ecr:ECIAI1_4109	ec:2.7.1.5	B7M6V6
ecr	ecr:ECIAI1_4114	ec:1.15.1.1	
ecr	ecr:ECIAI1_4117	ec:2.7.13.3	
ecr	ecr:ECIAI1_4121	ec:2.7.1.11	B7M6W7
ecr	ecr:ECIAI1_4123	ec:3.6.1.26	B7M6W9
ecr	ecr:ECIAI1_4124	ec:5.3.1.1	B7M6X0
ecr	ecr:ECIAI1_4129	ec:1.18.1.2	
ecr	ecr:ECIAI1_4129	ec:1.19.1.1	
ecr	ecr:ECIAI1_4130	ec:3.1.3.11	
ecr	ecr:ECIAI1_4131	ec:2.7.1.30	B7M6X7
ecr	ecr:ECIAI1_4135	ec:2.5.1.74	
ecr	ecr:ECIAI1_4137	ec:3.4.25.2	B7M6Y3
ecr	ecr:ECIAI1_4596	ec:3.1.3.5	
ecr	ecr:ECIAI1_4604	ec:4.1.2.4	B7LXU3
ecr	ecr:ECIAI1_4606	ec:5.4.2.7	B7LXU5
ecr	ecr:ECIAI1_4607	ec:2.4.2.1	B7LXU6
ecr	ecr:ECIAI1_4609	ec:6.3.1.20	B7LXU8
ecr	ecr:ECIAI1_4624	ec:2.7.13.3	
ecr	ecr:ECIAI1_2512	ec:2.2.1.2	
ecr	ecr:ECIAI1_2513	ec:2.2.1.1	
ecr	ecr:ECIAI1_2517	ec:2.7.13.3	
ecr	ecr:ECIAI1_2520	ec:3.5.1.18	B7M7H2
ecr	ecr:ECIAI1_2527	ec:6.3.2.6	B7M7H9
ecr	ecr:ECIAI1_2529	ec:4.3.3.7	B7M7I1
ecr	ecr:ECIAI1_2531	ec:1.11.1.15	
ecr	ecr:ECIAI1_2550	ec:2.4.2.9	B7M7K2
ecr	ecr:ECIAI1_2551	ec:6.3.3.1	B7M7K3
ecr	ecr:ECIAI1_2552	ec:2.1.2.2	
ecr	ecr:ECIAI1_2553	ec:2.7.4.1	
ecr	ecr:ECIAI1_2559	ec:6.3.5.2	B7M7L1
ecr	ecr:ECIAI1_2560	ec:1.1.1.205	
ecr	ecr:ECIAI1_2561	ec:3.1.11.6	B7M7L3
ecr	ecr:ECIAI1_3365	ec:5.1.3.9	B7M0T5
ecr	ecr:ECIAI1_3367	ec:4.1.3.3	B7M0T7
ecr	ecr:ECIAI1_3415	ec:7.4.2.1	
ecr	ecr:ECIAI1_4269	ec:4.1.3.40	B7M7V2
ecr	ecr:ECIAI1_4270	ec:2.5.1.39	B7M7V3
ecr	ecr:ECIAI1_4271	ec:2.3.1.15	B7M7V4
ecr	ecr:ECIAI1_4272	ec:2.7.1.107	
ecr	ecr:ECIAI1_4274	ec:3.4.21.88	B7M7V6
ecr	ecr:ECIAI1_4283	ec:3.6.4.12	
ecr	ecr:ECIAI1_4284	ec:5.1.1.1	
ecr	ecr:ECIAI1_4287	ec:3.1.3.2	
ecr	ecr:ECIAI1_4302	ec:6.2.1.1	
ecr	ecr:ECIAI1_4304	ec:1.7.2.2	B7M7Y3
ecr	ecr:ECIAI1_4320	ec:5.3.1.6	
ecr	ecr:ECIAI1_0516	ec:2.7.1.165	
ecr	ecr:ECIAI1_0523	ec:2.7.2.2	
ecr	ecr:ECIAI1_0524	ec:6.3.4.18	
ecr	ecr:ECIAI1_0525	ec:5.4.99.18	
ecr	ecr:ECIAI1_0526	ec:3.6.1.54	B7M4M7
ecr	ecr:ECIAI1_0528	ec:6.1.1.16	B7M4M9
ecr	ecr:ECIAI1_0550	ec:2.7.13.3	
ecr	ecr:ECIAI1_0559	ec:1.5.1.34	
ecr	ecr:ECIAI1_0562	ec:6.3.2.2	B7M4R1
ecr	ecr:ECIAI1_1363	ec:2.1.1.63	
ecr	ecr:ECIAI1_1373	ec:3.6.4.13	
ecr	ecr:ECIAI1_1377	ec:1.2.7.1	
ecr	ecr:ECIAI1_1380	ec:1.1.1.28	
ecr	ecr:ECIAI1_1387	ec:3.3.2.12	
ecr	ecr:ECIAI1_1387	ec:1.2.1.91	
ecr	ecr:ECIAI1_1388	ec:1.14.13.149	
ecr	ecr:ECIAI1_1390	ec:1.14.13.149	
ecr	ecr:ECIAI1_1395	ec:1.1.1.157	
ecr	ecr:ECIAI1_1398	ec:6.2.1.30	
ecr	ecr:ECIAI1_1404	ec:2.7.7.41	
ecr	ecr:ECIAI1_2211	ec:1.1.5.12	
ecr	ecr:ECIAI1_2220	ec:3.5.4.5	B7M4Y8
ecr	ecr:ECIAI1_2226	ec:7.5.2.11	
ecr	ecr:ECIAI1_2231	ec:3.5.4.16	B7M4Z9
ecr	ecr:ECIAI1_2239	ec:3.1.21.2	B7M507
ecr	ecr:ECIAI1_2247	ec:2.7.1.202	
ecr	ecr:ECIAI1_2248	ec:2.7.1.56	
ecr	ecr:ECIAI1_2249	ec:2.7.1.202	
ecr	ecr:ECIAI1_3109	ec:7.4.2.8	
ecr	ecr:ECIAI1_3117	ec:2.3.3.9	
ecr	ecr:ECIAI1_3143	ec:1.12.99.6	
ecr	ecr:ECIAI1_3146	ec:1.12.99.6	
ecr	ecr:ECIAI1_3974	ec:1.1.1.336	
ecr	ecr:ECIAI1_3976	ec:2.7.7.24	
ecr	ecr:ECIAI1_3978	ec:2.6.1.59	
ecr	ecr:ECIAI1_3989	ec:2.1.1.107	
ecr	ecr:ECIAI1_3990	ec:4.2.1.75	
ecr	ecr:ECIAI1_3991	ec:2.5.1.61	B7M603
ecr	ecr:ECIAI1_3993	ec:4.6.1.1	
ecr	ecr:ECIAI1_4000	ec:5.1.1.7	B7M611
ecr	ecr:ECIAI1_0722	ec:2.5.1.54	
ecr	ecr:ECIAI1_0723	ec:5.4.2.11	B7M6B8
ecr	ecr:ECIAI1_0724	ec:5.1.3.3	
ecr	ecr:ECIAI1_0725	ec:2.7.1.6	B7M6C0
ecr	ecr:ECIAI1_0741	ec:4.2.1.3	
ecr	ecr:ECIAI1_2427	ec:2.7.1.4	
ecr	ecr:ECIAI1_2431	ec:4.3.1.18	B7M6N5
ecr	ecr:ECIAI1_3650	ec:1.20.4.1	
ecr	ecr:ECIAI1_4441	ec:5.2.1.8	
ecr	ecr:ECIAI1_4458	ec:3.6.1.1	
ecr	ecr:ECIAI1_2838	ec:2.5.1.129	
ecr	ecr:ECIAI1_2844	ec:2.1.1.77	B7LXF5
ecr	ecr:ECIAI1_2845	ec:3.1.3.5	B7LXF6
ecr	ecr:ECIAI1_2846	ec:5.4.99.27	B7LXF7
ecr	ecr:ECIAI1_2847	ec:4.6.1.12	B7LXF8
ecr	ecr:ECIAI1_2848	ec:2.7.7.60	B7LXF9
ecr	ecr:ECIAI1_2852	ec:2.7.1.25	B7LXG2
ecr	ecr:ECIAI1_2854	ec:2.7.7.4	B7LXG4
ecr	ecr:ECIAI1_2866	ec:1.8.4.8	B7LXH5
ecr	ecr:ECIAI1_2866	ec:1.8.4.10	B7LXH5
ecr	ecr:ECIAI1_2867	ec:1.8.1.2	B7LXH6
ecr	ecr:ECIAI1_2868	ec:1.8.1.2	
ecr	ecr:ECIAI1_2869	ec:4.2.3.12	
ecr	ecr:ECIAI1_2869	ec:4.1.2.50	
ecr	ecr:ECIAI1_2883	ec:4.3.99.3	
ecr	ecr:ECIAI1_2887	ec:4.2.1.11	B7LXJ5
ecr	ecr:ECIAI1_3714	ec:3.2.2.20	
ecr	ecr:ECIAI1_3723	ec:6.1.1.14	B7M3I1
ecr	ecr:ECIAI1_3724	ec:6.1.1.14	B7M3I2
ecr	ecr:ECIAI1_3730	ec:5.3.1.5	B7M3I8
ecr	ecr:ECIAI1_3732	ec:7.5.2.10	
ecr	ecr:ECIAI1_3747	ec:2.7.1.53	
ecr	ecr:ECIAI1_4037	ec:1.16.1.3	
ecr	ecr:ECIAI1_4037	ec:1.5.1.41	
ecr	ecr:ECIAI1_4149	ec:2.7.2.4	
ecr	ecr:ECIAI1_4149	ec:1.1.1.3	
ecr	ecr:ECIAI1_0186	ec:4.1.1.18	
ecr	ecr:ECIAI1_3078	ec:3.1.21.1	
ecr	ecr:ECIAI1_2202	ec:2.7.13.3	
ecr	ecr:ECIAI1_2446	ec:2.7.13.3	
ecr	ecr:ECIAI1_1300	ec:3.5.4.25	B7LY36
ecr	ecr:ECIAI1_0867	ec:3.5.1.1	
ecr	ecr:ECIAI1_0867	ec:3.4.19.5	
ecr	ecr:ECIAI1_0497	ec:3.1.2.2	
ecr	ecr:ECIAI1_0497	ec:3.1.1.2	
ecr	ecr:ECIAI1_0497	ec:3.1.1.5	
ecr	ecr:ECIAI1_2936	ec:2.5.1.145	B7LY84
ecr	ecr:ECIAI1_0570	ec:6.3.2.14	
ecr	ecr:ECIAI1_0577	ec:5.4.4.2	
ecr	ecr:ECIAI1_0578	ec:6.3.2.14	
ecr	ecr:ECIAI1_0578	ec:2.7.7.58	
ecr	ecr:ECIAI1_0579	ec:3.3.2.1	
ecr	ecr:ECIAI1_0579	ec:6.3.2.14	
ecr	ecr:ECIAI1_0580	ec:1.3.1.28	
ecr	ecr:ECIAI1_0598	ec:2.7.7.61	B7M4U6
ecr	ecr:ECIAI1_0599	ec:2.8.3.10	
ecr	ecr:ECIAI1_0600	ec:4.1.3.34	
ecr	ecr:ECIAI1_0602	ec:6.2.1.22	
ecr	ecr:ECIAI1_0603	ec:2.7.13.3	
ecr	ecr:ECIAI1_0611	ec:2.8.1.8	B7M5F5
ecr	ecr:ECIAI1_0613	ec:2.3.1.181	B7M5F7
ecr	ecr:ECIAI1_0615	ec:3.4.16.4	
ecr	ecr:ECIAI1_0619	ec:3.4.16.4	
ecr	ecr:ECIAI1_0620	ec:2.1.1.177	B7M5G3
ecr	ecr:ECIAI1_1407	ec:1.7.1.17	
ecr	ecr:ECIAI1_1408	ec:3.6.4.13	
ecr	ecr:ECIAI1_1411	ec:1.2.1.12	
ecr	ecr:ECIAI1_2283	ec:7.6.2.5	
ecr	ecr:ECIAI1_2573	ec:2.8.1.1	
ecr	ecr:ECIAI1_2573	ec:2.8.1.2	
ecr	ecr:ECIAI1_0809	ec:2.6.1.62	
ecr	ecr:ECIAI1_0810	ec:2.8.1.6	B7M747
ecr	ecr:ECIAI1_0812	ec:2.1.1.197	
ecr	ecr:ECIAI1_0813	ec:6.3.3.3	
ecr	ecr:ECIAI1_0816	ec:4.1.99.22	B7M753
ecr	ecr:ECIAI1_0817	ec:2.7.7.75	
ecr	ecr:ECIAI1_0818	ec:4.6.1.17	B7M755
ecr	ecr:ECIAI1_0820	ec:2.8.1.12	
ecr	ecr:ECIAI1_1631	ec:4.2.1.8	
ecr	ecr:ECIAI1_1643	ec:6.3.3.3	
ecr	ecr:ECIAI1_1652	ec:1.6.1.2	
ecr	ecr:ECIAI1_1652	ec:7.1.1.1	
ecr	ecr:ECIAI1_1653	ec:1.6.1.2	
ecr	ecr:ECIAI1_1653	ec:7.1.1.1	
ecr	ecr:ECIAI1_1660	ec:2.7.13.3	
ecr	ecr:ECIAI1_1662	ec:4.2.1.2	
ecr	ecr:ECIAI1_1663	ec:4.2.1.2	
ecr	ecr:ECIAI1_1664	ec:5.3.1.8	
ecr	ecr:ECIAI1_1668	ec:3.2.1.31	
ecr	ecr:ECIAI1_2463	ec:6.1.1.17	
ecr	ecr:ECIAI1_2469	ec:6.5.1.2	B7M6S1
ecr	ecr:ECIAI1_2472	ec:2.5.1.47	
ecr	ecr:ECIAI1_2474	ec:2.7.3.9	
ecr	ecr:ECIAI1_2476	ec:2.7.1.35	B7M6S8
ecr	ecr:ECIAI1_2479	ec:7.3.2.3	
ecr	ecr:ECIAI1_2485	ec:4.2.1.126	B7M6T7
ecr	ecr:ECIAI1_2486	ec:2.7.1.192	
ecr	ecr:ECIAI1_2492	ec:3.5.1.28	
ecr	ecr:ECIAI1_2497	ec:4.3.1.7	B7M7E9
ecr	ecr:ECIAI1_0027	ec:6.1.1.5	B7M0C2
ecr	ecr:ECIAI1_0028	ec:3.4.23.36	B7M0C3
ecr	ecr:ECIAI1_0029	ec:5.2.1.8	
ecr	ecr:ECIAI1_0030	ec:1.17.7.4	B7M0C5
ecr	ecr:ECIAI1_0033	ec:6.3.5.5	
ecr	ecr:ECIAI1_0034	ec:6.3.5.5	
ecr	ecr:ECIAI1_0039	ec:6.2.1.48	B7M0D4
ecr	ecr:ECIAI1_0040	ec:2.8.3.21	B7M0D5
ecr	ecr:ECIAI1_0050	ec:1.5.1.3	
ecr	ecr:ECIAI1_0051	ec:3.6.1.41	B7M0E6
ecr	ecr:ECIAI1_0053	ec:2.1.1.182	B7M0E8
ecr	ecr:ECIAI1_0054	ec:1.1.1.262	B7M0E9
ecr	ecr:ECIAI1_0055	ec:5.2.1.8	
ecr	ecr:ECIAI1_0058	ec:5.4.99.28	
ecr	ecr:ECIAI1_0058	ec:5.4.99.29	
ecr	ecr:ECIAI1_0060	ec:2.7.7.7	
ecr	ecr:ECIAI1_0062	ec:5.3.1.4	B7M0F7
ecr	ecr:ECIAI1_0072	ec:4.2.1.33	B7M116
ecr	ecr:ECIAI1_0072	ec:4.2.1.35	B7M116
ecr	ecr:ECIAI1_0898	ec:2.1.1.189	B7M7D4
ecr	ecr:ECIAI1_0903	ec:7.4.2.1	
ecr	ecr:ECIAI1_0907	ec:3.5.1.28	
ecr	ecr:ECIAI1_0910	ec:4.1.2.48	
ecr	ecr:ECIAI1_0911	ec:1.2.5.1	
ecr	ecr:ECIAI1_0925	ec:2.3.2.6	B7M813
ecr	ecr:ECIAI1_0928	ec:1.8.1.9	
ecr	ecr:ECIAI1_0933	ec:6.1.1.11	B7M821
ecr	ecr:ECIAI1_0934	ec:1.8.5.3	
ecr	ecr:ECIAI1_1746	ec:4.2.1.10	B7M0P9
ecr	ecr:ECIAI1_1756	ec:2.7.9.2	
ecr	ecr:ECIAI1_1758	ec:2.7.4.28	B7M1B1
ecr	ecr:ECIAI1_1758	ec:2.7.11.33	B7M1B1
ecr	ecr:ECIAI1_1759	ec:2.5.1.54	
ecr	ecr:ECIAI1_1765	ec:7.6.2.8	B7M1B8
ecr	ecr:ECIAI1_1766	ec:1.11.1.9	
ecr	ecr:ECIAI1_1769	ec:6.1.1.20	
ecr	ecr:ECIAI1_1770	ec:6.1.1.20	B7M1C3
ecr	ecr:ECIAI1_1775	ec:6.1.1.3	B7M1C7
ecr	ecr:ECIAI1_2612	ec:6.3.5.3	
ecr	ecr:ECIAI1_3485	ec:5.2.1.8	
ecr	ecr:ECIAI1_3493	ec:2.7.1.19	
ecr	ecr:ECIAI1_3504	ec:1.7.1.15	
ecr	ecr:ECIAI1_3505	ec:1.7.1.15	
ecr	ecr:ECIAI1_3522	ec:6.1.1.2	
ecr	ecr:ECIAI1_3523	ec:3.1.3.18	
ecr	ecr:ECIAI1_3524	ec:5.1.3.1	
ecr	ecr:ECIAI1_3525	ec:2.1.1.72	
ecr	ecr:ECIAI1_3527	ec:4.2.3.4	B7M1U1
ecr	ecr:ECIAI1_3528	ec:2.7.1.71	B7M1U2
ecr	ecr:ECIAI1_2294	ec:1.1.5.4	B7M5Q1
ecr	ecr:ECIAI1_2296	ec:1.14.11.33	
ecr	ecr:ECIAI1_2298	ec:2.7.1.180	
ecr	ecr:ECIAI1_2300	ec:2.7.13.3	
ecr	ecr:ECIAI1_3166	ec:2.3.1.51	
ecr	ecr:ECIAI1_3168	ec:5.6.2.2	
ecr	ecr:ECIAI1_3174	ec:2.7.13.3	
ecr	ecr:ECIAI1_3178	ec:5.6.2.2	
ecr	ecr:ECIAI1_3180	ec:3.1.4.53	
ecr	ecr:ECIAI1_3189	ec:4.1.99.12	B7LZJ1
ecr	ecr:ECIAI1_3200	ec:2.7.7.42	B7LZK2
ecr	ecr:ECIAI1_3200	ec:2.7.7.89	B7LZK2
ecr	ecr:ECIAI1_3205	ec:3.6.1.27	B7LZK7
ecr	ecr:ECIAI1_3206	ec:4.1.2.25	
ecr	ecr:ECIAI1_3206	ec:5.1.99.8	
ecr	ecr:ECIAI1_3206	ec:1.13.11.81	
ecr	ecr:ECIAI1_3207	ec:2.3.1.275	B7LZK9
ecr	ecr:ECIAI1_4028	ec:2.1.1.163	B7M638
ecr	ecr:ECIAI1_4028	ec:2.1.1.201	B7M638
ecr	ecr:ECIAI1_4036	ec:4.1.1.98	
ecr	ecr:ECIAI1_4043	ec:1.3.5.3	
ecr	ecr:ECIAI1_4056	ec:2.7.7.77	
ecr	ecr:ECIAI1_4062	ec:2.7.7.7	
ecr	ecr:ECIAI1_4068	ec:2.7.13.3	
ecr	ecr:ECIAI1_4069	ec:6.3.1.2	
ecr	ecr:ECIAI1_4594	ec:2.7.7.7	
ecr	ecr:ECIAI1_4595	ec:2.3.1.266	
ecr	ecr:ECIAI1_2498	ec:4.3.1.7	
ecr	ecr:ECIAI1_2507	ec:2.5.1.17	
ecr	ecr:ECIAI1_0623	ec:2.7.7.18	B7M5G6
ecr	ecr:ECIAI1_0624	ec:2.7.7.7	
ecr	ecr:ECIAI1_0626	ec:6.1.1.4	B7M5G9
ecr	ecr:ECIAI1_0636	ec:7.4.2.1	
ecr	ecr:ECIAI1_0641	ec:2.3.1.269	
ecr	ecr:ECIAI1_0646	ec:1.14.99.60	
ecr	ecr:ECIAI1_0651	ec:6.3.5.4	
ecr	ecr:ECIAI1_0655	ec:3.5.1.25	
ecr	ecr:ECIAI1_0656	ec:3.5.99.6	B7M5J6
ecr	ecr:ECIAI1_0657	ec:2.7.1.193	
ecr	ecr:ECIAI1_0658	ec:6.1.1.18	B7M5J8
ecr	ecr:ECIAI1_0352	ec:1.2.1.10	B7M2Z9
ecr	ecr:ECIAI1_0353	ec:4.1.3.39	B7M300
ecr	ecr:ECIAI1_0368	ec:4.2.1.24	
ecr	ecr:ECIAI1_0377	ec:6.3.2.4	
ecr	ecr:ECIAI1_0386	ec:1.5.1.2	
ecr	ecr:ECIAI1_0388	ec:2.7.1.71	B7M333
ecr	ecr:ECIAI1_0391	ec:2.4.2.1	B7M3N0
ecr	ecr:ECIAI1_0391	ec:2.4.2.2	B7M3N0
ecr	ecr:ECIAI1_0394	ec:2.7.1.4	
ecr	ecr:ECIAI1_0399	ec:2.7.13.3	
ecr	ecr:ECIAI1_0405	ec:2.4.99.17	B7M3P4
ecr	ecr:ECIAI1_0406	ec:2.4.2.29	B7M3P5
ecr	ecr:ECIAI1_1206	ec:1.4.5.1	B7LXA3
ecr	ecr:ECIAI1_1207	ec:5.1.1.1	
ecr	ecr:ECIAI1_1216	ec:3.2.1.28	B7LXB1
ecr	ecr:ECIAI1_1218	ec:2.7.1.121	
ecr	ecr:ECIAI1_1219	ec:2.7.1.121	
ecr	ecr:ECIAI1_1225	ec:3.1.1.29	B7LXB9
ecr	ecr:ECIAI1_1228	ec:2.7.6.1	
ecr	ecr:ECIAI1_1229	ec:2.7.1.148	B7LXC3
ecr	ecr:ECIAI1_1231	ec:1.2.1.70	B7LXC5
ecr	ecr:ECIAI1_1233	ec:2.1.1.297	
ecr	ecr:ECIAI1_1236	ec:2.5.1.55	B7LXX2
ecr	ecr:ECIAI1_1244	ec:2.7.13.3	
ecr	ecr:ECIAI1_1247	ec:1.7.5.1	
ecr	ecr:ECIAI1_1248	ec:1.7.5.1	
ecr	ecr:ECIAI1_1250	ec:1.7.5.1	
ecr	ecr:ECIAI1_1252	ec:3.5.1.10	
ecr	ecr:ECIAI1_2050	ec:3.5.2.17	
ecr	ecr:ECIAI1_2064	ec:3.2.2.4	
ecr	ecr:ECIAI1_2072	ec:2.4.2.21	B7M3C7
ecr	ecr:ECIAI1_2073	ec:2.7.8.26	B7M3C8
ecr	ecr:ECIAI1_2074	ec:2.7.1.156	
ecr	ecr:ECIAI1_2074	ec:2.7.7.62	
ecr	ecr:ECIAI1_2080	ec:3.4.16.4	
ecr	ecr:ECIAI1_2081	ec:3.1.11.1	
ecr	ecr:ECIAI1_2089	ec:2.4.2.17	B7M3Z8
ecr	ecr:ECIAI1_2090	ec:1.1.1.23	
ecr	ecr:ECIAI1_2091	ec:2.6.1.9	B7M400
ecr	ecr:ECIAI1_2093	ec:4.3.2.10	
ecr	ecr:ECIAI1_2094	ec:5.3.1.16	B7M403
ecr	ecr:ECIAI1_2095	ec:4.3.2.10	B7M404
ecr	ecr:ECIAI1_2948	ec:4.1.1.20	
ecr	ecr:ECIAI1_2953	ec:5.3.1.17	B7LY99
ecr	ecr:ECIAI1_2954	ec:2.3.1.9	
ecr	ecr:ECIAI1_2991	ec:4.3.1.15	
ecr	ecr:ECIAI1_2993	ec:3.5.2.2	B7LYD8
ecr	ecr:ECIAI1_2994	ec:2.7.2.2	
ecr	ecr:ECIAI1_3804	ec:2.7.7.3	B7M4B8
ecr	ecr:ECIAI1_3805	ec:3.2.2.23	B7M4B9
ecr	ecr:ECIAI1_3805	ec:4.2.99.18	B7M4B9
ecr	ecr:ECIAI1_3811	ec:3.6.1.23	B7M4C5
ecr	ecr:ECIAI1_3813	ec:2.4.2.10	B7M4C7
ecr	ecr:ECIAI1_3814	ec:2.7.7.56	
ecr	ecr:ECIAI1_3818	ec:6.5.1.2	B7M4D2
ecr	ecr:ECIAI1_3820	ec:2.7.4.8	
ecr	ecr:ECIAI1_3821	ec:2.7.7.6	B7M4D4
ecr	ecr:ECIAI1_3823	ec:2.1.1.34	
ecr	ecr:ECIAI1_3824	ec:3.6.4.12	
ecr	ecr:ECIAI1_3830	ec:3.2.1.177	
ecr	ecr:ECIAI1_3841	ec:3.5.4.2	B7M4F2
ecr	ecr:ECIAI1_3846	ec:2.2.1.6	
ecr	ecr:ECIAI1_3847	ec:2.2.1.6	
ecr	ecr:ECIAI1_4004	ec:3.6.4.12	
ecr	ecr:ECIAI1_4016	ec:3.6.4.12	
ecr	ecr:ECIAI1_4024	ec:2.1.1.14	B7M634
ecr	ecr:ECIAI1_4026	ec:2.4.2.3	
ecr	ecr:ECIAI1_2154	ec:2.7.13.3	
ecr	ecr:ECIAI1_4344	ec:2.7.8.43	
ecr	ecr:ECIAI1_1156	ec:2.7.1.59	B7LX53
ecr	ecr:ECIAI1_0160	ec:3.4.21.107	
