Batch	Plate	Well	No	Extraction	Species_name	Incubated	Drug	Concentration	Replicate	Drug_measured	Intensity	IntensityNorm	Standard	StandardIntensity
Batch 5	Plate 5	H06	23	supernatant	L. paracasei	Yes	Rosiglitazone	50	2	Rosiglitazone	8267457	2.935446383029039	Sulfamehizole_IS	2816422.418
Batch 5	Plate 5	H07	23	supernatant	L. paracasei	Yes	Rosiglitazone	50	3	Rosiglitazone	8772682	2.916119357986507	Sulfamehizole_IS	3008341.197
Batch 5	Plate 5	H08	23	supernatant	L. paracasei	Yes	Rosiglitazone	50	4	Rosiglitazone	9085850	3.0265412392153577	Sulfamehizole_IS	3002057.227
Batch 5	Plate 5	H09	20	supernatant	no bug	Yes	Rosiglitazone	50	3	Rosiglitazone	8248974	2.7283252566487253	Sulfamehizole_IS	3023456.965
Batch 5	Plate 5	H10	20	supernatant	no bug	Yes	Rosiglitazone	50	4	Rosiglitazone	8341215	2.920950960246299	Sulfamehizole_IS	2855650.476
Batch 4	Plate 4	A01	-	total	E. coli IAI1	No	Duloxetine	30	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	A02	-	total	E. coli IAI1	No	Duloxetine	40	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	A03	-	total	E. coli IAI1	No	Duloxetine	50	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	A04	-	total	no bug	Yes	Duloxetine	30	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	A05	-	total	no bug	Yes	Duloxetine	40	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	A06	-	total	no bug	Yes	Duloxetine	50	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	A07	-	supernatant	E. coli IAI1	No	Duloxetine	30	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	A08	-	supernatant	E. coli IAI1	No	Duloxetine	40	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	A09	-	supernatant	E. coli IAI1	No	Duloxetine	50	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	A10	-	supernatant	no bug	Yes	Duloxetine	30	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	A11	-	supernatant	no bug	Yes	Duloxetine	40	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	A12	-	supernatant	no bug	Yes	Duloxetine	50	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	B01	-	total	no bug	Yes	Duloxetine	0	2	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	B02	-	total	E. coli IAI1	Yes	Duloxetine	0	1	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	B03	-	total	E. coli IAI1	Yes	Duloxetine	0	2	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	B04	-	total	E. coli IAI1	Yes	Duloxetine	0	3	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	B05	-	total	no bug	Yes	Duloxetine	0	3	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	B06	-	supernatant	no bug	Yes	Duloxetine	0	2	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	B07	-	supernatant	E. coli IAI1	Yes	Duloxetine	0	1	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	B08	-	supernatant	E. coli IAI1	Yes	Duloxetine	0	2	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	B09	-	supernatant	E. coli IAI1	Yes	Duloxetine	0	3	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	B10	-	supernatant	no bug	Yes	Duloxetine	0	3	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	B11	-	total	no bug	Yes	Duloxetine	10	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	B12	-	total	E. coli IAI1	Yes	Duloxetine	10	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C01	-	total	E. coli IAI1	Yes	Duloxetine	10	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C02	-	total	E. coli IAI1	Yes	Duloxetine	10	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C03	-	total	no bug	Yes	Duloxetine	10	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C04	-	supernatant	no bug	Yes	Duloxetine	10	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C05	-	supernatant	E. coli IAI1	Yes	Duloxetine	10	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C06	-	supernatant	E. coli IAI1	Yes	Duloxetine	10	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C07	-	supernatant	E. coli IAI1	Yes	Duloxetine	10	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C08	-	supernatant	no bug	Yes	Duloxetine	10	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C09	-	total	no bug	Yes	Duloxetine	20	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C10	-	total	E. coli IAI1	Yes	Duloxetine	20	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C11	-	total	E. coli IAI1	Yes	Duloxetine	20	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	C12	-	total	E. coli IAI1	Yes	Duloxetine	20	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D01	-	total	no bug	Yes	Duloxetine	20	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D02	-	supernatant	no bug	Yes	Duloxetine	20	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D03	-	supernatant	E. coli IAI1	Yes	Duloxetine	20	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D04	-	supernatant	E. coli IAI1	Yes	Duloxetine	20	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D05	-	supernatant	E. coli IAI1	Yes	Duloxetine	20	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D06	-	supernatant	no bug	Yes	Duloxetine	20	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D07	-	total	no bug	Yes	Duloxetine	30	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D08	-	total	E. coli IAI1	Yes	Duloxetine	30	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D09	-	total	E. coli IAI1	Yes	Duloxetine	30	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D10	-	total	E. coli IAI1	Yes	Duloxetine	30	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D11	-	total	no bug	Yes	Duloxetine	30	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	D12	-	supernatant	no bug	Yes	Duloxetine	30	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E01	-	supernatant	E. coli IAI1	Yes	Duloxetine	30	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E02	-	supernatant	E. coli IAI1	Yes	Duloxetine	30	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E03	-	supernatant	E. coli IAI1	Yes	Duloxetine	30	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E04	-	supernatant	no bug	Yes	Duloxetine	30	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E05	-	total	no bug	Yes	Duloxetine	40	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E06	-	total	E. coli IAI1	Yes	Duloxetine	40	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E07	-	total	E. coli IAI1	Yes	Duloxetine	40	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E08	-	total	E. coli IAI1	Yes	Duloxetine	40	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E09	-	total	no bug	Yes	Duloxetine	40	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E10	-	supernatant	no bug	Yes	Duloxetine	40	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E11	-	supernatant	E. coli IAI1	Yes	Duloxetine	40	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	E12	-	supernatant	E. coli IAI1	Yes	Duloxetine	40	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F01	-	supernatant	E. coli IAI1	Yes	Duloxetine	40	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F02	-	supernatant	no bug	Yes	Duloxetine	40	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F03	-	total	no bug	Yes	Duloxetine	50	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F04	-	total	E. coli IAI1	Yes	Duloxetine	50	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F05	-	total	E. coli IAI1	Yes	Duloxetine	50	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F06	-	total	E. coli IAI1	Yes	Duloxetine	50	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F07	-	total	no bug	Yes	Duloxetine	50	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F08	-	supernatant	no bug	Yes	Duloxetine	50	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F09	-	supernatant	E. coli IAI1	Yes	Duloxetine	50	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F10	-	supernatant	E. coli IAI1	Yes	Duloxetine	50	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F11	-	supernatant	E. coli IAI1	Yes	Duloxetine	50	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	F12	-	supernatant	no bug	Yes	Duloxetine	50	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	G01	-	total	no bug	Yes	Duloxetine	70	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	G02	-	total	E. coli IAI1	Yes	Duloxetine	70	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	G03	-	total	E. coli IAI1	Yes	Duloxetine	70	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	G04	-	total	E. coli IAI1	Yes	Duloxetine	70	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	G05	-	total	no bug	Yes	Duloxetine	70	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	G06	-	supernatant	no bug	Yes	Duloxetine	70	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	G07	-	supernatant	E. coli IAI1	Yes	Duloxetine	70	1	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	G08	-	supernatant	E. coli IAI1	Yes	Duloxetine	70	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	G09	-	supernatant	E. coli IAI1	Yes	Duloxetine	70	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	G10	-	supernatant	no bug	Yes	Duloxetine	70	3	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	G11	-	-	no bug	-	-	0	1	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	G12	-	-	no bug	-	-	0	2	Rosiglitazone	0		Sulfamehizole_IS	
Batch 4	Plate 4	H01	-	total	E. coli IAI1	No	Duloxetine	30	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	H02	-	total	E. coli IAI1	No	Duloxetine	40	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	H03	-	total	E. coli IAI1	No	Duloxetine	50	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	H04	-	total	no bug	Yes	Duloxetine	30	4	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	H05	-	total	no bug	Yes	Duloxetine	40	4	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	H06	-	total	no bug	Yes	Duloxetine	50	4	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	H07	-	supernatant	E. coli IAI1	No	Duloxetine	30	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	H08	-	supernatant	E. coli IAI1	No	Duloxetine	40	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	H09	-	supernatant	E. coli IAI1	No	Duloxetine	50	2	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	H10	-	supernatant	no bug	Yes	Duloxetine	30	4	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	H11	-	supernatant	no bug	Yes	Duloxetine	40	4	Rosiglitazone			Sulfamehizole_IS	
Batch 4	Plate 4	H12	-	supernatant	no bug	Yes	Duloxetine	50	4	Rosiglitazone			Sulfamehizole_IS	
Batch 3	Plate 1	A01	29	total	no bug	Yes	Duloxetine	0	1	Duloxetine	0	0	Sulfamethazole_IS2	3917914.428
Batch 3	Plate 1	A02	29	total	no bug	Yes	Duloxetine	0	2	Duloxetine	0	0	Sulfamethazole_IS2	4073242.443
Batch 3	Plate 1	A03	29	supernatant	no bug	Yes	Duloxetine	0	1	Duloxetine	0	0	Sulfamethazole_IS2	2647390.355
Batch 3	Plate 1	A04	29	supernatant	no bug	Yes	Duloxetine	0	2	Duloxetine	0	0	Sulfamethazole_IS2	4093310.888
Batch 3	Plate 1	A05	30	total	no bug	Yes	Duloxetine	10	1	Duloxetine	23611.56321	0.0056636019113381845	Sulfamethazole_IS2	4169001.208
Batch 3	Plate 1	A06	30	total	no bug	Yes	Duloxetine	10	2	Duloxetine	19261.05836	0.004655889749839417	Sulfamethazole_IS2	4136923.208
Batch 3	Plate 1	A07	30	supernatant	no bug	Yes	Duloxetine	10	1	Duloxetine	11668.7593	0.006746731649892949	Sulfamethazole_IS2	1729542.526
Batch 3	Plate 1	A08	30	supernatant	no bug	Yes	Duloxetine	10	2	Duloxetine	24970.78858	0.005928526283314727	Sulfamethazole_IS2	4211972.316
Batch 3	Plate 1	A09	31	total	no bug	Yes	Duloxetine	20	1	Duloxetine	149805.6438	0.037220707273106335	Sulfamethazole_IS2	4024793.046
Batch 3	Plate 1	A10	31	total	no bug	Yes	Duloxetine	20	2	Duloxetine	131538.0765	0.031416121125531875	Sulfamethazole_IS2	4186961.082
Batch 3	Plate 1	A11	31	supernatant	no bug	Yes	Duloxetine	20	1	Duloxetine	143303.1412	0.03594002357607848	Sulfamethazole_IS2	3987285.676
Batch 3	Plate 1	A12	31	supernatant	no bug	Yes	Duloxetine	20	2	Duloxetine	136367.3458	0.03240510749784302	Sulfamethazole_IS2	4208205.321
Batch 3	Plate 1	B01	32	total	no bug	Yes	Duloxetine	30	1	Duloxetine	190514.8638	0.0463688740817044	Sulfamethazole_IS2	4108679.962
Batch 3	Plate 1	B02	32	total	no bug	Yes	Duloxetine	30	2	Duloxetine	196874.3257	0.04625450420650779	Sulfamethazole_IS2	4256327.661
Batch 3	Plate 1	B03	32	supernatant	no bug	Yes	Duloxetine	30	1	Duloxetine	229457.1769	0.052822961108295256	Sulfamethazole_IS2	4343890.84
Batch 3	Plate 1	B04	32	supernatant	no bug	Yes	Duloxetine	30	2	Duloxetine	228176.4765	0.05210053273653894	Sulfamethazole_IS2	4379542.099
Batch 3	Plate 1	B05	33	total	no bug	Yes	Duloxetine	40	1	Duloxetine	310681.8479	0.07325706149678665	Sulfamethazole_IS2	4240981.573
Batch 3	Plate 1	B06	33	total	no bug	Yes	Duloxetine	40	2	Duloxetine	305363.4317	0.07047577076092779	Sulfamethazole_IS2	4332885.308
Batch 3	Plate 1	B07	33	supernatant	no bug	Yes	Duloxetine	40	1	Duloxetine	304264.2661	0.07025947885104389	Sulfamethazole_IS2	4330579.604
Batch 3	Plate 1	B08	33	supernatant	no bug	Yes	Duloxetine	40	2	Duloxetine	309286.6274	0.06908429956302041	Sulfamethazole_IS2	4476945.259
Batch 3	Plate 1	B09	34	total	no bug	Yes	Duloxetine	50	1	Duloxetine	318022.2817	0.07531421684283233	Sulfamethazole_IS2	4222606.236
Batch 3	Plate 1	B10	34	total	no bug	Yes	Duloxetine	50	2	Duloxetine	342195.4397	0.08056142285654186	Sulfamethazole_IS2	4247634.011
Batch 3	Plate 1	B11	34	supernatant	no bug	Yes	Duloxetine	50	1	Duloxetine	381807.5331	0.09033621174023802	Sulfamethazole_IS2	4226516.983
Batch 3	Plate 1	B12	34	supernatant	no bug	Yes	Duloxetine	50	2	Duloxetine	386678.9172	0.09094082343751565	Sulfamethazole_IS2	4251983.901
Batch 3	Plate 1	C01	35	total	no bug	Yes	Duloxetine	70	1	Duloxetine	580419.3379	0.1373816281314571	Sulfamethazole_IS2	4224868.68
Batch 3	Plate 1	C02	35	total	no bug	Yes	Duloxetine	70	2	Duloxetine	597631.4041	0.1384690848029875	Sulfamethazole_IS2	4315991.58
Batch 3	Plate 1	C03	35	supernatant	no bug	Yes	Duloxetine	70	1	Duloxetine	611517.944	0.13735921287269334	Sulfamethazole_IS2	4451961.621
Batch 3	Plate 1	C04	35	supernatant	no bug	Yes	Duloxetine	70	2	Duloxetine	607356.5366	0.1399003588747529	Sulfamethazole_IS2	4341350.812
Batch 3	Plate 1	C05	1	total	L. lactis	Yes	Duloxetine	0	1	Duloxetine	0	0	Sulfamethazole_IS2	4548300.011
Batch 3	Plate 1	C06	1	total	L. lactis	Yes	Duloxetine	0	2	Duloxetine	0	0	Sulfamethazole_IS2	4571618.414
Batch 3	Plate 1	C07	1	total	L. lactis	Yes	Duloxetine	0	3	Duloxetine	0	0	Sulfamethazole_IS2	4503923.334
Batch 3	Plate 1	C08	1	total	L. lactis	Yes	Duloxetine	0	4	Duloxetine	0	0	Sulfamethazole_IS2	4508524.095
Batch 3	Plate 1	C09	1	supernatant	L. lactis	Yes	Duloxetine	0	1	Duloxetine	0	0	Sulfamethazole_IS2	4482358.095
Batch 3	Plate 1	C10	1	supernatant	L. lactis	Yes	Duloxetine	0	2	Duloxetine	0	0	Sulfamethazole_IS2	4561395.028
Batch 3	Plate 1	C11	1	supernatant	L. lactis	Yes	Duloxetine	0	3	Duloxetine	0	0	Sulfamethazole_IS2	4383830.173
Batch 3	Plate 1	C12	1	supernatant	L. lactis	Yes	Duloxetine	0	4	Duloxetine	0	0	Sulfamethazole_IS2	4365543.758
Batch 3	Plate 1	D01	2	total	L. lactis	Yes	Duloxetine	10	1	Duloxetine	34526.64951	0.007712691436732584	Sulfamethazole_IS2	4476601.948
Batch 3	Plate 1	D02	2	total	L. lactis	Yes	Duloxetine	10	2	Duloxetine	33055.43846	0.0073047906254342845	Sulfamethazole_IS2	4525172.61
Batch 3	Plate 1	D03	2	total	L. lactis	Yes	Duloxetine	10	3	Duloxetine	35030.04291	0.0076674516076569365	Sulfamethazole_IS2	4568668.275
Batch 3	Plate 1	D04	2	total	L. lactis	Yes	Duloxetine	10	4	Duloxetine	33143.9136	0.0071254787202441995	Sulfamethazole_IS2	4651464.821
Batch 3	Plate 1	D05	2	supernatant	L. lactis	Yes	Duloxetine	10	1	Duloxetine	16401.69117	0.003544730172584048	Sulfamethazole_IS2	4627063.379
Batch 3	Plate 1	D06	2	supernatant	L. lactis	Yes	Duloxetine	10	2	Duloxetine	18524.21262	0.004017408724289599	Sulfamethazole_IS2	4610985.312
Batch 3	Plate 1	D07	2	supernatant	L. lactis	Yes	Duloxetine	10	3	Duloxetine	25044.69001	0.00546282610506041	Sulfamethazole_IS2	4584566.583
Batch 3	Plate 1	D08	2	supernatant	L. lactis	Yes	Duloxetine	10	4	Duloxetine	26579.43659	0.005720562478553665	Sulfamethazole_IS2	4646297.753
Batch 3	Plate 1	D09	3	total	L. lactis	Yes	Duloxetine	20	1	Duloxetine	129920.9631	0.028016006019891217	Sulfamethazole_IS2	4637383.466
Batch 3	Plate 1	D10	3	total	L. lactis	Yes	Duloxetine	20	2	Duloxetine	129157.8376	0.028427583590070613	Sulfamethazole_IS2	4543398.393
Batch 3	Plate 1	D11	3	total	L. lactis	Yes	Duloxetine	20	3	Duloxetine	133368.5015	0.02882224192496829	Sulfamethazole_IS2	4627277.151
Batch 3	Plate 1	D12	3	total	L. lactis	Yes	Duloxetine	20	4	Duloxetine	117405.9185	0.027246094975198414	Sulfamethazole_IS2	4309091.582
Batch 3	Plate 1	E01	3	supernatant	L. lactis	Yes	Duloxetine	20	1	Duloxetine	141092.961	0.03167377024562938	Sulfamethazole_IS2	4454567.925
Batch 3	Plate 1	E02	3	supernatant	L. lactis	Yes	Duloxetine	20	2	Duloxetine	150099.5151	0.033231314160753464	Sulfamethazole_IS2	4516809.488
Batch 3	Plate 1	E03	3	supernatant	L. lactis	Yes	Duloxetine	20	3	Duloxetine	135187.2152	0.030459862416737978	Sulfamethazole_IS2	4438208.333
Batch 3	Plate 1	E04	3	supernatant	L. lactis	Yes	Duloxetine	20	4	Duloxetine	155905.4878	0.0343677246436493	Sulfamethazole_IS2	4536392.485
Batch 3	Plate 1	E05	4	total	L. lactis	Yes	Duloxetine	30	1	Duloxetine	224025.9098	0.04913123309988942	Sulfamethazole_IS2	4559745.312
Batch 3	Plate 1	E06	4	total	L. lactis	Yes	Duloxetine	30	2	Duloxetine	222626.8687	0.047436491349251486	Sulfamethazole_IS2	4693156.31
Batch 3	Plate 1	E07	4	total	L. lactis	Yes	Duloxetine	30	3	Duloxetine	245463.847	0.053510111125842724	Sulfamethazole_IS2	4587242.333
Batch 3	Plate 1	E08	4	total	L. lactis	Yes	Duloxetine	30	4	Duloxetine	216620.8065	0.046762510121953406	Sulfamethazole_IS2	4632360.537
Batch 3	Plate 1	E09	4	supernatant	L. lactis	Yes	Duloxetine	30	1	Duloxetine	232024.6752	0.049548746965605614	Sulfamethazole_IS2	4682755.658
Batch 3	Plate 1	E10	4	supernatant	L. lactis	Yes	Duloxetine	30	2	Duloxetine	212539.5101	0.04584796974017186	Sulfamethazole_IS2	4635745.297
Batch 3	Plate 1	E11	4	supernatant	L. lactis	Yes	Duloxetine	30	3	Duloxetine	205418.5244	0.04421580753405983	Sulfamethazole_IS2	4645816.414
Batch 3	Plate 1	E12	4	supernatant	L. lactis	Yes	Duloxetine	30	4	Duloxetine	222030.0214	0.049333061905458456	Sulfamethazole_IS2	4500633.304
Batch 3	Plate 1	F01	5	total	L. lactis	Yes	Duloxetine	40	1	Duloxetine	299295.8521	0.06692332300080596	Sulfamethazole_IS2	4472220.426
Batch 3	Plate 1	F02	5	total	L. lactis	Yes	Duloxetine	40	2	Duloxetine	306867.4459	0.06646500388819178	Sulfamethazole_IS2	4616977.777
Batch 3	Plate 1	F03	5	total	L. lactis	Yes	Duloxetine	40	3	Duloxetine	314181.2427	0.06634111020013472	Sulfamethazole_IS2	4735845.417
Batch 3	Plate 1	F04	5	total	L. lactis	Yes	Duloxetine	40	4	Duloxetine	312901.3516	0.06812720207356308	Sulfamethazole_IS2	4592898.902
Batch 3	Plate 1	F05	5	supernatant	L. lactis	Yes	Duloxetine	40	1	Duloxetine	331342.011	0.07317615611187227	Sulfamethazole_IS2	4528005.14
Batch 3	Plate 1	F06	5	supernatant	L. lactis	Yes	Duloxetine	40	2	Duloxetine	345243.8954	0.07503873158654467	Sulfamethazole_IS2	4600875.949
Batch 3	Plate 1	F07	5	supernatant	L. lactis	Yes	Duloxetine	40	3	Duloxetine	293220.6416	0.06308001696174531	Sulfamethazole_IS2	4648391.927
Batch 3	Plate 1	F08	5	supernatant	L. lactis	Yes	Duloxetine	40	4	Duloxetine	308021.9007	0.06744999039055977	Sulfamethazole_IS2	4566670.787
Batch 3	Plate 1	F09	6	total	L. lactis	Yes	Duloxetine	50	1	Duloxetine	110593.9757	0.023865370752451816	Sulfamethazole_IS2	4634077.419
Batch 3	Plate 1	F10	6	total	L. lactis	Yes	Duloxetine	50	2	Duloxetine	82937.24543	0.01808706228390647	Sulfamethazole_IS2	4585445.891
Batch 3	Plate 1	F11	6	total	L. lactis	Yes	Duloxetine	50	3	Duloxetine	299691.7552	0.06742642145707013	Sulfamethazole_IS2	4444722.836
Batch 3	Plate 1	F12	6	total	L. lactis	Yes	Duloxetine	50	4	Duloxetine	159472.3494	0.05707469178461639	Sulfamethazole_IS2	2794099.178
Batch 3	Plate 1	G01	6	supernatant	L. lactis	Yes	Duloxetine	50	1	Duloxetine	324805.8647	0.07371186644762434	Sulfamethazole_IS2	4406425.727
Batch 3	Plate 1	G02	6	supernatant	L. lactis	Yes	Duloxetine	50	2	Duloxetine	330122.5178	0.07280761846086753	Sulfamethazole_IS2	4534175.472
Batch 3	Plate 1	G03	6	supernatant	L. lactis	Yes	Duloxetine	50	3	Duloxetine	353379.5642	0.07814112052262367	Sulfamethazole_IS2	4522325.273
Batch 3	Plate 1	G04	6	supernatant	L. lactis	Yes	Duloxetine	50	4	Duloxetine	345067.384	0.07560821315912142	Sulfamethazole_IS2	4563887.567
Batch 3	Plate 1	G05	7	total	L. lactis	Yes	Duloxetine	70	1	Duloxetine	474968.4398	0.10219858170405029	Sulfamethazole_IS2	4647505.199
Batch 3	Plate 1	G06	7	total	L. lactis	Yes	Duloxetine	70	2	Duloxetine	478992.0692	0.10227034666632426	Sulfamethazole_IS2	4683587.03
Batch 3	Plate 1	G07	7	total	L. lactis	Yes	Duloxetine	70	3	Duloxetine	486020.0611	0.09974959304682235	Sulfamethazole_IS2	4872401.443
Batch 3	Plate 1	G08	7	total	L. lactis	Yes	Duloxetine	70	4	Duloxetine	472323.4718	0.10240931742088506	Sulfamethazole_IS2	4612114.246
Batch 3	Plate 1	G09	7	supernatant	L. lactis	Yes	Duloxetine	70	1	Duloxetine	413117.9395	0.0891146037031093	Sulfamethazole_IS2	4635805.158
Batch 3	Plate 1	G10	7	supernatant	L. lactis	Yes	Duloxetine	70	2	Duloxetine	459317.4895	0.09822639657301242	Sulfamethazole_IS2	4676110.552
Batch 3	Plate 1	G11	7	supernatant	L. lactis	Yes	Duloxetine	70	3	Duloxetine	344109.7254	0.15280755232713097	Sulfamethazole_IS2	2251915.695
Batch 3	Plate 1	G12	7	supernatant	L. lactis	Yes	Duloxetine	70	4	Duloxetine	534521.9837	0.11765266664808102	Sulfamethazole_IS2	4543220.302
Batch 3	Plate 1	H01	8	total	Escherichia coli ED1a	Yes	Duloxetine	0	1	Duloxetine	0	0	Sulfamethazole_IS2	4629691.478
Batch 3	Plate 1	H02	8	total	Escherichia coli ED1a	Yes	Duloxetine	0	2	Duloxetine	0	0	Sulfamethazole_IS2	4543472.482
Batch 3	Plate 1	H03	8	total	Escherichia coli ED1a	Yes	Duloxetine	0	3	Duloxetine	0	0	Sulfamethazole_IS2	4512151.269
Batch 3	Plate 1	H04	8	total	Escherichia coli ED1a	Yes	Duloxetine	0	4	Duloxetine	0	0	Sulfamethazole_IS2	4644850.46
Batch 3	Plate 1	H05	8	supernatant	Escherichia coli ED1a	Yes	Duloxetine	0	1	Duloxetine	0	0	Sulfamethazole_IS2	4710718.275
Batch 3	Plate 1	H06	8	supernatant	Escherichia coli ED1a	Yes	Duloxetine	0	2	Duloxetine	0	0	Sulfamethazole_IS2	4688678.971
Batch 3	Plate 1	H07	8	supernatant	Escherichia coli ED1a	Yes	Duloxetine	0	3	Duloxetine	0	0	Sulfamethazole_IS2	4710642.492
