organism	preparation	original_protein_id	hit	rossman_hit	rossman_family
E. coli IAI1	lysate	P77766	No	No	NA
E. coli IAI1	lysate	P77774	No	No	NA
E. coli IAI1	lysate	P77775	No	Yes	3.40.50.720
E. coli IAI1	lysate	P77781	No	No	NA
E. coli IAI1	lysate	P77783	Yes	Yes	3.40.50.740
E. coli IAI1	lysate	P77791	No	No	NA
E. coli IAI1	lysate	P77804	No	No	NA
E. coli IAI1	lysate	P77808	No	No	NA
E. coli IAI1	lysate	P78055	No	No	NA
E. coli IAI1	lysate	P78067	Yes	No	NA
E. coli IAI1	lysate	Q2M7R5	Yes	No	NA
E. coli IAI1	lysate	Q46799	No	No	NA
E. coli IAI1	lysate	Q46800	No	No	NA
E. coli IAI1	lysate	Q46801	No	No	NA
E. coli IAI1	lysate	Q46802	No	Yes	3.40.50.300
E. coli IAI1	lysate	Q46803	No	Yes	3.40.50.1370
E. coli IAI1	lysate	Q46807	No	No	NA
E. coli IAI1	lysate	Q46808	No	Yes	3.40.50.720
E. coli IAI1	lysate	Q46814	Yes	No	NA
E. coli IAI1	lysate	Q46829	No	No	NA
E. coli IAI1	lysate	Q46845	No	No	NA
E. coli IAI1	lysate	Q46851	No	No	NA
E. coli IAI1	lysate	Q46856	No	Yes	3.40.50.1970
E. coli IAI1	lysate	Q46857	No	No	NA
E. coli IAI1	lysate	Q46868	No	No	NA
E. coli IAI1	lysate	Q46871	No	No	NA
E. coli IAI1	lysate	Q46888	No	Yes	3.40.50.720
E. coli IAI1	lysate	Q46893	No	No	NA
E. coli IAI1	lysate	Q46906	No	No	NA
E. coli IAI1	lysate	Q46920	Yes	No	NA
E. coli IAI1	lysate	Q46925	No	No	NA
E. coli IAI1	lysate	Q46927	No	Yes	3.40.50.720
E. coli IAI1	lysate	Q46938	No	No	NA
E. coli IAI1	lysate	Q46948	No	Yes	3.40.50.880
E. coli IAI1	lysate	Q47147	No	No	NA
E. coli IAI1	lysate	Q47150	No	No	NA
E. coli IAI1	lysate	Q47622	No	No	NA
E. coli IAI1	lysate	Q47679	No	No	NA
E. coli IAI1	lysate	Q57261	No	No	NA
E. coli IAI1	lysate	Q59385	No	Yes	3.40.50.1000
E. coli IAI1	lysate	Q6BF17	No	No	NA
E. coli IAI1	lysate	Q93K97	No	No	NA
E. coli IAI1	whole_cell	P00350	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P00363	Yes	No	NA
E. coli IAI1	whole_cell	P00370	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P00393	Yes	No	NA
E. coli IAI1	whole_cell	P00448	No	No	NA
E. coli IAI1	whole_cell	P00452	No	No	NA
E. coli IAI1	whole_cell	P00490	No	Yes	3.40.50.2000
E. coli IAI1	whole_cell	P00509	No	No	NA
E. coli IAI1	whole_cell	P00547	No	No	NA
E. coli IAI1	whole_cell	P00550	No	Yes	3.40.50.2300
E. coli IAI1	whole_cell	P00561	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P00562	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P00579	No	No	NA
E. coli IAI1	whole_cell	P00582	No	Yes	3.40.50.1010
E. coli IAI1	whole_cell	P00634	Yes	No	NA
E. coli IAI1	whole_cell	P00722	No	No	NA
E. coli IAI1	whole_cell	P00803	No	No	NA
E. coli IAI1	whole_cell	P00805	No	Yes	3.40.50.1170
E. coli IAI1	whole_cell	P00811	Yes	No	NA
E. coli IAI1	whole_cell	P00864	No	No	NA
E. coli IAI1	whole_cell	P00887	No	No	NA
E. coli IAI1	whole_cell	P00888	No	No	NA
E. coli IAI1	whole_cell	P00893	No	Yes	3.40.50.970
E. coli IAI1	whole_cell	P00894	No	No	NA
E. coli IAI1	whole_cell	P00926	No	Yes	3.40.50.1100
E. coli IAI1	whole_cell	P00934	No	Yes	3.40.50.1100
E. coli IAI1	whole_cell	P00935	No	No	NA
E. coli IAI1	whole_cell	P00936	No	No	NA
E. coli IAI1	whole_cell	P00946	No	No	NA
E. coli IAI1	whole_cell	P00954	Yes	Yes	3.40.50.620
E. coli IAI1	whole_cell	P00956	No	Yes	3.40.50.620
E. coli IAI1	whole_cell	P00957	No	No	NA
E. coli IAI1	whole_cell	P00959	No	Yes	3.40.50.620
E. coli IAI1	whole_cell	P00960	Yes	No	NA
E. coli IAI1	whole_cell	P00961	No	No	NA
E. coli IAI1	whole_cell	P00962	No	Yes	3.40.50.620
E. coli IAI1	whole_cell	P00963	No	No	NA
E. coli IAI1	whole_cell	P00968	Yes	Yes	3.40.50.1380
E. coli IAI1	whole_cell	P02358	No	No	NA
E. coli IAI1	whole_cell	P02359	Yes	No	NA
E. coli IAI1	whole_cell	P02413	No	No	NA
E. coli IAI1	whole_cell	P02916	No	No	NA
E. coli IAI1	whole_cell	P02918	No	No	NA
E. coli IAI1	whole_cell	P02919	No	No	NA
E. coli IAI1	whole_cell	P02924	No	Yes	3.40.50.2300
E. coli IAI1	whole_cell	P02925	No	Yes	3.40.50.2300
E. coli IAI1	whole_cell	P02930	No	No	NA
E. coli IAI1	whole_cell	P02931	No	No	NA
E. coli IAI1	whole_cell	P02943	Yes	No	NA
E. coli IAI1	whole_cell	P03004	Yes	Yes	3.40.50.300
E. coli IAI1	whole_cell	P03018	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P03030	No	No	NA
E. coli IAI1	whole_cell	P03813	Yes	Yes	3.40.50.1860
E. coli IAI1	whole_cell	P03817	No	Yes	3.40.50.360
E. coli IAI1	whole_cell	P03841	No	No	NA
E. coli IAI1	whole_cell	P04036	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P04079	No	Yes	3.40.50.880
E. coli IAI1	whole_cell	P04335	No	Yes	3.40.50.1820
E. coli IAI1	whole_cell	P04425	No	Yes	3.40.50.20
E. coli IAI1	whole_cell	P04693	No	No	NA
E. coli IAI1	whole_cell	P04805	No	Yes	3.40.50.620
E. coli IAI1	whole_cell	P04825	No	No	NA
E. coli IAI1	whole_cell	P04846	No	No	NA
E. coli IAI1	whole_cell	P04951	No	No	NA
E. coli IAI1	whole_cell	P04968	No	Yes	3.40.50.1100
E. coli IAI1	whole_cell	P04983	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P04995	No	No	NA
E. coli IAI1	whole_cell	P05020	No	No	NA
E. coli IAI1	whole_cell	P05042	No	No	NA
E. coli IAI1	whole_cell	P05055	No	No	NA
E. coli IAI1	whole_cell	P05194	No	No	NA
E. coli IAI1	whole_cell	P05458	No	No	NA
E. coli IAI1	whole_cell	P05459	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P05523	No	No	NA
E. coli IAI1	whole_cell	P05637	No	No	NA
E. coli IAI1	whole_cell	P05707	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P05791	No	Yes	3.40.50.2300
E. coli IAI1	whole_cell	P05793	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P05825	No	No	NA
E. coli IAI1	whole_cell	P05852	No	No	NA
E. coli IAI1	whole_cell	P06129	No	No	NA
E. coli IAI1	whole_cell	P06136	No	No	NA
E. coli IAI1	whole_cell	P06149	Yes	No	NA
E. coli IAI1	whole_cell	P06282	No	No	NA
E. coli IAI1	whole_cell	P06612	No	Yes	3.40.50.140
E. coli IAI1	whole_cell	P06616	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P06710	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P06715	No	No	NA
E. coli IAI1	whole_cell	P06720	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P06721	No	No	NA
E. coli IAI1	whole_cell	P06846	No	Yes	3.40.50.2300
E. coli IAI1	whole_cell	P06959	No	No	NA
E. coli IAI1	whole_cell	P06961	No	No	NA
E. coli IAI1	whole_cell	P06966	No	No	NA
E. coli IAI1	whole_cell	P06968	No	No	NA
E. coli IAI1	whole_cell	P06971	No	No	NA
E. coli IAI1	whole_cell	P06974	Yes	No	NA
E. coli IAI1	whole_cell	P06983	No	No	NA
E. coli IAI1	whole_cell	P06986	No	No	NA
E. coli IAI1	whole_cell	P06987	Yes	Yes	3.40.50.1000
E. coli IAI1	whole_cell	P06988	No	Yes	3.40.50.1980
E. coli IAI1	whole_cell	P06989	No	No	NA
E. coli IAI1	whole_cell	P06992	No	Yes	3.40.50.150
E. coli IAI1	whole_cell	P06996	Yes	No	NA
E. coli IAI1	whole_cell	P06999	No	No	NA
E. coli IAI1	whole_cell	P07000	No	Yes	3.40.50.1820
E. coli IAI1	whole_cell	P07001	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P07003	No	Yes	3.40.50.970
E. coli IAI1	whole_cell	P07004	Yes	No	NA
E. coli IAI1	whole_cell	P07012	No	No	NA
E. coli IAI1	whole_cell	P07014	No	No	NA
E. coli IAI1	whole_cell	P07023	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P07024	No	No	NA
E. coli IAI1	whole_cell	P07102	No	Yes	3.40.50.1240
E. coli IAI1	whole_cell	P07118	No	Yes	3.40.50.620
E. coli IAI1	whole_cell	P07395	No	No	NA
E. coli IAI1	whole_cell	P07604	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P07623	Yes	Yes	3.40.50.880
E. coli IAI1	whole_cell	P07639	No	Yes	3.40.50.1970
E. coli IAI1	whole_cell	P07648	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P07649	No	No	NA
E. coli IAI1	whole_cell	P07650	No	No	NA
E. coli IAI1	whole_cell	P07658	No	Yes	3.40.50.740
E. coli IAI1	whole_cell	P07762	No	No	NA
E. coli IAI1	whole_cell	P07813	No	Yes	3.40.50.620
E. coli IAI1	whole_cell	P07862	No	Yes	3.40.50.20
E. coli IAI1	whole_cell	P07913	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P08178	No	No	NA
E. coli IAI1	whole_cell	P08191	No	No	NA
E. coli IAI1	whole_cell	P08192	No	No	NA
E. coli IAI1	whole_cell	P08194	No	No	NA
E. coli IAI1	whole_cell	P08200	No	No	NA
E. coli IAI1	whole_cell	P08201	No	No	NA
E. coli IAI1	whole_cell	P08202	No	No	NA
E. coli IAI1	whole_cell	P08244	Yes	No	NA
E. coli IAI1	whole_cell	P08245	No	No	NA
E. coli IAI1	whole_cell	P08312	No	No	NA
E. coli IAI1	whole_cell	P08331	No	No	NA
E. coli IAI1	whole_cell	P08373	No	No	NA
E. coli IAI1	whole_cell	P08390	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P08394	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P08395	No	No	NA
E. coli IAI1	whole_cell	P08506	No	No	NA
E. coli IAI1	whole_cell	P08622	No	No	NA
E. coli IAI1	whole_cell	P08660	No	No	NA
E. coli IAI1	whole_cell	P08839	No	No	NA
E. coli IAI1	whole_cell	P09029	Yes	Yes	3.40.50.20
E. coli IAI1	whole_cell	P09030	No	No	NA
E. coli IAI1	whole_cell	P09053	No	No	NA
E. coli IAI1	whole_cell	P09126	No	Yes	3.40.50.10090
E. coli IAI1	whole_cell	P09127	No	No	NA
E. coli IAI1	whole_cell	P09147	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P09148	No	No	NA
E. coli IAI1	whole_cell	P09151	No	No	NA
E. coli IAI1	whole_cell	P09152	No	Yes	3.40.50.740
E. coli IAI1	whole_cell	P09158	No	Yes	3.40.50.150
E. coli IAI1	whole_cell	P09163	No	No	NA
E. coli IAI1	whole_cell	P09323	No	No	NA
E. coli IAI1	whole_cell	P09372	No	No	NA
E. coli IAI1	whole_cell	P09373	No	No	NA
E. coli IAI1	whole_cell	P09394	No	No	NA
E. coli IAI1	whole_cell	P09424	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P09549	No	No	NA
E. coli IAI1	whole_cell	P09831	No	No	NA
E. coli IAI1	whole_cell	P09832	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P09980	Yes	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A698	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A6A0	No	No	NA
E. coli IAI1	whole_cell	P0A6A3	No	No	NA
E. coli IAI1	whole_cell	P0A6A8	Yes	No	NA
E. coli IAI1	whole_cell	P0A6B4	No	No	NA
E. coli IAI1	whole_cell	P0A6B7	Yes	No	NA
E. coli IAI1	whole_cell	P0A6C1	No	No	NA
E. coli IAI1	whole_cell	P0A6D0	No	No	NA
E. coli IAI1	whole_cell	P0A6D3	No	No	NA
E. coli IAI1	whole_cell	P0A6D7	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A6E4	No	Yes	3.40.50.620
E. coli IAI1	whole_cell	P0A6E6	No	No	NA
E. coli IAI1	whole_cell	P0A6E9	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A6F1	Yes	Yes	3.40.50.880
E. coli IAI1	whole_cell	P0A6F3	Yes	No	NA
E. coli IAI1	whole_cell	P0A6F5	No	No	NA
E. coli IAI1	whole_cell	P0A6F9	No	No	NA
E. coli IAI1	whole_cell	P0A6G3	No	No	NA
E. coli IAI1	whole_cell	P0A6G7	Yes	No	NA
E. coli IAI1	whole_cell	P0A6H1	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A6H5	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A6H8	No	No	NA
E. coli IAI1	whole_cell	P0A6I0	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A6I3	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A6J5	Yes	Yes	3.40.50.720
E. coli IAI1	whole_cell	P0A6J8	No	Yes	3.40.50.20
E. coli IAI1	whole_cell	P0A6K1	No	No	NA
E. coli IAI1	whole_cell	P0A6K3	Yes	No	NA
E. coli IAI1	whole_cell	P0A6K6	No	No	NA
E. coli IAI1	whole_cell	P0A6L0	No	No	NA
E. coli IAI1	whole_cell	P0A6L2	No	No	NA
E. coli IAI1	whole_cell	P0A6L4	No	No	NA
E. coli IAI1	whole_cell	P0A6L7	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P0A6L9	No	No	NA
E. coli IAI1	whole_cell	P0A6M4	No	No	NA
E. coli IAI1	whole_cell	P0A6M8	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A6N4	Yes	No	NA
E. coli IAI1	whole_cell	P0A6N8	No	No	NA
E. coli IAI1	whole_cell	P0A6P1	No	No	NA
E. coli IAI1	whole_cell	P0A6P5	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A6P7	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A6P9	No	No	NA
E. coli IAI1	whole_cell	P0A6Q3	No	No	NA
E. coli IAI1	whole_cell	P0A6Q6	No	No	NA
E. coli IAI1	whole_cell	P0A6R0	No	No	NA
E. coli IAI1	whole_cell	P0A6S0	No	No	NA
E. coli IAI1	whole_cell	P0A6S5	No	No	NA
E. coli IAI1	whole_cell	P0A6S7	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P0A6T1	Yes	Yes	3.40.50.10490
E. coli IAI1	whole_cell	P0A6T3	No	No	NA
E. coli IAI1	whole_cell	P0A6T5	Yes	No	NA
E. coli IAI1	whole_cell	P0A6T9	No	No	NA
E. coli IAI1	whole_cell	P0A6U3	No	No	NA
E. coli IAI1	whole_cell	P0A6U5	Yes	Yes	3.40.50.150
E. coli IAI1	whole_cell	P0A6U8	No	Yes	3.40.50.2000
E. coli IAI1	whole_cell	P0A6V1	No	No	NA
E. coli IAI1	whole_cell	P0A6V8	No	No	NA
E. coli IAI1	whole_cell	P0A6W5	No	No	NA
E. coli IAI1	whole_cell	P0A6W9	No	No	NA
E. coli IAI1	whole_cell	P0A6X1	No	Yes	3.40.50.720
E. coli IAI1	whole_cell	P0A6X3	Yes	No	NA
E. coli IAI1	whole_cell	P0A6X7	No	No	NA
E. coli IAI1	whole_cell	P0A6Y1	No	No	NA
E. coli IAI1	whole_cell	P0A6Y5	No	No	NA
E. coli IAI1	whole_cell	P0A6Y8	Yes	No	NA
E. coli IAI1	whole_cell	P0A6Z1	No	No	NA
E. coli IAI1	whole_cell	P0A6Z3	No	No	NA
E. coli IAI1	whole_cell	P0A705	No	Yes	3.40.50.10050
E. coli IAI1	whole_cell	P0A707	No	No	NA
E. coli IAI1	whole_cell	P0A715	Yes	No	NA
E. coli IAI1	whole_cell	P0A717	No	Yes	3.40.50.2020
E. coli IAI1	whole_cell	P0A720	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A722	Yes	No	NA
E. coli IAI1	whole_cell	P0A725	No	No	NA
E. coli IAI1	whole_cell	P0A729	No	No	NA
E. coli IAI1	whole_cell	P0A731	Yes	Yes	3.40.50.1380
E. coli IAI1	whole_cell	P0A734	Yes	No	NA
E. coli IAI1	whole_cell	P0A738	No	No	NA
E. coli IAI1	whole_cell	P0A742	No	No	NA
E. coli IAI1	whole_cell	P0A744	No	No	NA
E. coli IAI1	whole_cell	P0A746	No	No	NA
E. coli IAI1	whole_cell	P0A749	No	No	NA
E. coli IAI1	whole_cell	P0A759	No	Yes	3.40.50.1360
E. coli IAI1	whole_cell	P0A761	No	No	NA
E. coli IAI1	whole_cell	P0A763	No	No	NA
E. coli IAI1	whole_cell	P0A780	No	No	NA
E. coli IAI1	whole_cell	P0A784	No	No	NA
E. coli IAI1	whole_cell	P0A786	Yes	Yes	3.40.50.1370
E. coli IAI1	whole_cell	P0A790	No	No	NA
E. coli IAI1	whole_cell	P0A794	Yes	No	NA
E. coli IAI1	whole_cell	P0A796	No	Yes	3.40.50.450
E. coli IAI1	whole_cell	P0A799	Yes	Yes	3.40.50.1260
E. coli IAI1	whole_cell	P0A7A2	No	Yes	3.40.50.1240
E. coli IAI1	whole_cell	P0A7A5	No	Yes	3.40.50.150
E. coli IAI1	whole_cell	P0A7A7	No	No	NA
E. coli IAI1	whole_cell	P0A7A9	No	No	NA
E. coli IAI1	whole_cell	P0A7B1	No	No	NA
E. coli IAI1	whole_cell	P0A7B3	No	Yes	3.40.50.10330
E. coli IAI1	whole_cell	P0A7B5	No	No	NA
E. coli IAI1	whole_cell	P0A7B8	No	No	NA
E. coli IAI1	whole_cell	P0A7C2	No	No	NA
E. coli IAI1	whole_cell	P0A7C6	Yes	Yes	3.40.50.880
E. coli IAI1	whole_cell	P0A7D1	No	Yes	3.40.50.1470
E. coli IAI1	whole_cell	P0A7D4	Yes	No	NA
E. coli IAI1	whole_cell	P0A7D7	Yes	No	NA
E. coli IAI1	whole_cell	P0A7E1	No	No	NA
E. coli IAI1	whole_cell	P0A7E3	No	Yes	3.40.50.2020
E. coli IAI1	whole_cell	P0A7E5	No	Yes	3.40.50.880
E. coli IAI1	whole_cell	P0A7E9	No	No	NA
E. coli IAI1	whole_cell	P0A7F3	No	No	NA
E. coli IAI1	whole_cell	P0A7F9	No	No	NA
E. coli IAI1	whole_cell	P0A7G2	No	No	NA
E. coli IAI1	whole_cell	P0A7G6	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A7I0	No	No	NA
E. coli IAI1	whole_cell	P0A7I4	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A7I7	Yes	No	NA
E. coli IAI1	whole_cell	P0A7J0	No	No	NA
E. coli IAI1	whole_cell	P0A7J3	No	No	NA
E. coli IAI1	whole_cell	P0A7J7	No	No	NA
E. coli IAI1	whole_cell	P0A7K2	No	No	NA
E. coli IAI1	whole_cell	P0A7K6	No	No	NA
E. coli IAI1	whole_cell	P0A7L0	No	Yes	3.40.50.790
E. coli IAI1	whole_cell	P0A7L3	Yes	No	NA
E. coli IAI1	whole_cell	P0A7L8	No	No	NA
E. coli IAI1	whole_cell	P0A7M2	Yes	No	NA
E. coli IAI1	whole_cell	P0A7M6	No	No	NA
E. coli IAI1	whole_cell	P0A7M9	Yes	No	NA
E. coli IAI1	whole_cell	P0A7N4	No	No	NA
E. coli IAI1	whole_cell	P0A7N9	No	No	NA
E. coli IAI1	whole_cell	P0A7P5	No	No	NA
E. coli IAI1	whole_cell	P0A7R1	Yes	No	NA
E. coli IAI1	whole_cell	P0A7R5	Yes	No	NA
E. coli IAI1	whole_cell	P0A7R9	Yes	No	NA
E. coli IAI1	whole_cell	P0A7S3	No	No	NA
E. coli IAI1	whole_cell	P0A7S9	Yes	No	NA
E. coli IAI1	whole_cell	P0A7T3	Yes	No	NA
E. coli IAI1	whole_cell	P0A7T7	Yes	No	NA
E. coli IAI1	whole_cell	P0A7U3	No	No	NA
E. coli IAI1	whole_cell	P0A7U7	Yes	No	NA
E. coli IAI1	whole_cell	P0A7V0	No	Yes	3.40.50.10490
E. coli IAI1	whole_cell	P0A7V3	No	No	NA
E. coli IAI1	whole_cell	P0A7V8	No	No	NA
E. coli IAI1	whole_cell	P0A7W1	No	No	NA
E. coli IAI1	whole_cell	P0A7W7	Yes	No	NA
E. coli IAI1	whole_cell	P0A7X3	No	No	NA
E. coli IAI1	whole_cell	P0A7X6	No	No	NA
E. coli IAI1	whole_cell	P0A7Y0	No	No	NA
E. coli IAI1	whole_cell	P0A7Z0	No	Yes	3.40.50.1360
E. coli IAI1	whole_cell	P0A7Z4	No	No	NA
E. coli IAI1	whole_cell	P0A800	No	No	NA
E. coli IAI1	whole_cell	P0A805	No	No	NA
E. coli IAI1	whole_cell	P0A809	No	No	NA
E. coli IAI1	whole_cell	P0A817	No	No	NA
E. coli IAI1	whole_cell	P0A821	No	No	NA
E. coli IAI1	whole_cell	P0A823	No	No	NA
E. coli IAI1	whole_cell	P0A825	No	No	NA
E. coli IAI1	whole_cell	P0A830	No	No	NA
E. coli IAI1	whole_cell	P0A832	No	No	NA
E. coli IAI1	whole_cell	P0A836	No	Yes	3.40.50.261
E. coli IAI1	whole_cell	P0A840	No	No	NA
E. coli IAI1	whole_cell	P0A843	No	No	NA
E. coli IAI1	whole_cell	P0A847	No	No	NA
E. coli IAI1	whole_cell	P0A850	Yes	No	NA
E. coli IAI1	whole_cell	P0A853	Yes	No	NA
E. coli IAI1	whole_cell	P0A855	No	Yes	3.40.50.10070
E. coli IAI1	whole_cell	P0A858	No	No	NA
E. coli IAI1	whole_cell	P0A862	No	No	NA
E. coli IAI1	whole_cell	P0A867	Yes	No	NA
E. coli IAI1	whole_cell	P0A870	No	No	NA
E. coli IAI1	whole_cell	P0A873	Yes	No	NA
E. coli IAI1	whole_cell	P0A877	Yes	No	NA
E. coli IAI1	whole_cell	P0A879	No	Yes	3.40.50.1100
E. coli IAI1	whole_cell	P0A881	No	No	NA
E. coli IAI1	whole_cell	P0A884	No	No	NA
E. coli IAI1	whole_cell	P0A887	No	Yes	3.40.50.150
E. coli IAI1	whole_cell	P0A890	No	No	NA
E. coli IAI1	whole_cell	P0A894	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A8A0	No	No	NA
E. coli IAI1	whole_cell	P0A8A2	No	No	NA
E. coli IAI1	whole_cell	P0A8A4	Yes	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A8A8	No	No	NA
E. coli IAI1	whole_cell	P0A8B2	Yes	No	NA
E. coli IAI1	whole_cell	P0A8B5	No	No	NA
E. coli IAI1	whole_cell	P0A8C1	No	No	NA
E. coli IAI1	whole_cell	P0A8D0	No	No	NA
E. coli IAI1	whole_cell	P0A8D3	No	No	NA
E. coli IAI1	whole_cell	P0A8D6	No	No	NA
E. coli IAI1	whole_cell	P0A8E1	No	Yes	3.40.50.1820
E. coli IAI1	whole_cell	P0A8E5	No	No	NA
E. coli IAI1	whole_cell	P0A8E7	No	No	NA
E. coli IAI1	whole_cell	P0A8F0	No	Yes	3.40.50.2020
E. coli IAI1	whole_cell	P0A8F4	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A8F8	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A8G0	No	No	NA
E. coli IAI1	whole_cell	P0A8G3	No	No	NA
E. coli IAI1	whole_cell	P0A8G6	No	Yes	3.40.50.360
E. coli IAI1	whole_cell	P0A8G9	Yes	No	NA
E. coli IAI1	whole_cell	P0A8H6	No	No	NA
E. coli IAI1	whole_cell	P0A8I1	Yes	No	NA
E. coli IAI1	whole_cell	P0A8I3	No	No	NA
E. coli IAI1	whole_cell	P0A8J8	No	Yes	3.40.50.300
E. coli IAI1	whole_cell	P0A8K1	No	No	NA
E. coli IAI1	whole_cell	P0A8L1	No	No	NA
E. coli IAI1	whole_cell	P0A8M0	No	No	NA
E. coli IAI1	whole_cell	P0A8M3	No	Yes	3.40.50.800
E. coli IAI1	whole_cell	P0A8M6	No	No	NA
E. coli IAI1	whole_cell	P0A8N3	No	No	NA
E. coli IAI1	whole_cell	P0A8N5	Yes	No	NA
E. coli IAI1	whole_cell	P0A8N7	No	No	NA
E. coli IAI1	whole_cell	P0A8P3	No	No	NA
E. coli IAI1	whole_cell	P0A8Q6	No	No	NA
E. coli IAI1	whole_cell	P0A8R0	No	No	NA
E. coli IAI1	whole_cell	P0A8R4	No	No	NA
E. coli IAI1	whole_cell	P0A8R7	Yes	No	NA
E. coli IAI1	whole_cell	P0A8R9	No	No	NA
E. coli IAI1	whole_cell	P0A8S1	No	No	NA
E. coli IAI1	whole_cell	P0A8T1	No	Yes	3.40.50.150
E. coli IAI1	whole_cell	P0A8T7	Yes	No	NA
E. coli IAI1	whole_cell	P0A8U2	No	No	NA
E. coli IAI1	whole_cell	P0A8U6	No	No	NA
E. coli IAI1	whole_cell	P0A8V0	No	No	NA
E. coli IAI1	whole_cell	P0A8V2	No	No	NA
E. coli IAI1	whole_cell	P0A8V6	No	No	NA
E. coli IAI1	whole_cell	P0A8W0	No	No	NA
E. coli IAI1	whole_cell	P0A8W2	No	No	NA
E. coli IAI1	whole_cell	P0A8W5	Yes	No	NA
E. coli IAI1	whole_cell	P0A8W8	No	No	NA
E. coli IAI1	whole_cell	P0A8X0	Yes	No	NA
E. coli IAI1	whole_cell	P0A8Y3	No	Yes	3.40.50.1000
E. coli IAI1	whole_cell	P0A8Y5	No	Yes	3.40.50.1000
E. coli IAI1	whole_cell	P0A8Z0	No	No	NA
E. coli IAI1	whole_cell	P0A8Z3	No	No	NA
E. coli IAI1	whole_cell	P0A8Z7	No	Yes	3.40.50.1820
E. coli IAI1	whole_cell	P0A903	No	No	NA
E. coli IAI1	whole_cell	P0A905	No	No	NA
E. coli IAI1	whole_cell	P0A908	Yes	No	NA
E. coli IAI1	whole_cell	P0A910	No	No	NA
E. coli IAI1	whole_cell	P0A912	No	No	NA
E. coli IAI1	whole_cell	P0A915	No	No	NA
E. coli IAI1	whole_cell	P0A917	Yes	No	NA
E. coli IAI1	whole_cell	P0A921	No	No	NA
E. coli IAI1	whole_cell	P0A927	No	No	NA
E. coli IAI1	whole_cell	P0A932	No	No	NA
E. coli IAI1	whole_cell	P0A935	Yes	No	NA
E. coli IAI1	whole_cell	P0A940	No	No	NA
E. coli IAI1	whole_cell	P0A948	No	No	NA
E. coli IAI1	whole_cell	P0A951	Yes	No	NA
E. coli IAI1	whole_cell	P0A953	No	No	NA
E. coli IAI1	whole_cell	P0A955	No	No	NA
E. coli IAI1	whole_cell	P0A959	No	No	NA
E. coli IAI1	whole_cell	P0A962	No	Yes	3.40.50.1170
E. coli IAI1	whole_cell	P0A972	No	No	NA
E. coli IAI1	whole_cell	P0A978	No	No	NA
E. coli IAI1	whole_cell	P0A988	Yes	No	NA
E. coli IAI1	whole_cell	P0A991	No	No	NA
E. coli IAI1	whole_cell	P0A993	Yes	No	NA
E. coli IAI1	whole_cell	P0A996	No	No	NA
E. coli IAI1	whole_cell	P0A998	No	No	NA
E. coli IAI1	whole_cell	P0A9A6	No	Yes	3.40.50.1440
E. coli IAI1	whole_cell	P0A9A9	Yes	No	NA
E. coli IAI1	whole_cell	P0A9B2	No	Yes	3.40.50.720
