KEGG id,Name,Sum formula,Monoisotopic mass,CAS number,PubChem id,ChEBI id,KNApSAcK id
cpd:C10867,Strobamine,C17H19NO2,269.1416,75656-91-6,13050,9291,C00002303
cpd:C10868,Tigloidine,C13H21NO2,223.1572,495-83-0,13051,9593,C00025557
cpd:C10869,Valeroidine,C13H23NO3,241.1678,490-96-0,13052,9923,C00002307
cpd:C10870,Phyllanthostatin A,C29H30O13,586.1686,119767-19-0,13053,8178,C00002618
cpd:C10871,Picropodophyllin,C22H22O8,414.1315,477-47-4,13054,75251,C00002619
cpd:C10873,Plicatic acid,C20H22O10,422.1213,16462-65-0,13056,8272,C00000634
cpd:C10874,Podophyllotoxin,C22H22O8,414.1315,518-28-5,13057,50305,C00000610
cpd:C10875,Podophyllotoxone,C22H20O8,412.1158,477-49-6,13058,8281,C00002620
cpd:C10876,Podorhizol beta-D-glucoside,C28H34O13,578.1999,17187-73-4,13059,27901,C00002621
cpd:C10877,Prostalidin A,C21H14O8,394.0689,73461-17-3,13060,8522,C00000727
cpd:C10878,Randainol,C18H18O3,282.1256,93753-25-4,13061,8775,C00002622
cpd:C10879,Saucernetin,C22H28O5,372.1937,83377-13-3,13062,9041,C00002623
cpd:C10880,Savinin,C20H16O6,352.0947,493-95-8,13063,9044,C00002624
cpd:C10881,Schisantherin A,C30H32O9,536.2046,58546-56-8,13064,9048,C00002625
cpd:C10882,Sesamin,C20H18O6,354.1103,607-80-7,13065,66470,C00000601
cpd:C10883,Sesamolinol,C20H20O7,372.1209,100016-94-2,13066,9127,C00002626
cpd:C10884,Sesartemin,C23H26O8,430.1628,77394-27-5,13067,9128,C00002627
cpd:C10885,Simplexoside,C26H30O11,518.1788,74061-78-2,13068,9149,C00002628
cpd:C10886,Steganacin,C24H24O9,456.142,41451-68-7,13069,9259,C00000612
cpd:C10887,Styraxin,C20H18O7,370.1053,69742-32-1,13070,9295,C00002629
cpd:C10888,Surinamensin,C22H28O6,388.1886,68143-82-8,13071,9365,C00002630
cpd:C10889,(+)-Syringaresinol,C22H26O8,418.1628,21453-69-0,13072,47,C00002631
cpd:C10890,(+)-Syringaresinol O-beta-D-glucoside,C28H36O13,580.2156,7374-79-0,13073,28603,C00002632
cpd:C10891,Trachelogenin,C21H24O7,388.1522,34209-69-3,13074,9647,C00000600
cpd:C10892,(+)-Veraguensin,C22H28O5,372.1937,19950-55-1,13075,69669,C00002633
cpd:C10893,Schizandrin C,C22H24O6,384.1573,61301-33-5,13076,10044,C00002634
cpd:C10894,Yangambin,C24H30O8,446.1941,13060-14-5,13077,10088,C00000642
cpd:C10895,Azafenidin,C15H13Cl2N3O2,337.0385,68049-83-2,13078,2943,n.a.
cpd:C10896,Benomyl,C14H18N4O3,290.1379,17804-35-2,13079,3015,n.a.
cpd:C10897,Carbendazim,C9H9N3O2,191.0695,10605-21-7,13080,3392,n.a.
cpd:C10898,2-Benzimidazolylguanidine,C8H9N5,175.0858,5418-95-1,13081,1026,n.a.
cpd:C10899,Allophanic acid methyl ester,C3H6N2O3,118.0378,761-89-7,13082,2600,n.a.
cpd:C10900,Methyl oxalate,C4H6O4,118.0266,553-90-2,13083,6859,n.a.
cpd:C10901,2-Aminobenzimidazole,C7H7N3,133.064,934-32-7,13084,27822,n.a.
cpd:C10902,Methyl 5-hydroxy-2-benzimidazole carbamate,C9H9N3O3,207.0644,22769-68-2,13085,6852,n.a.
cpd:C10903,Cinmethylin,C18H26O2,274.1933,87818-31-3,13086,3708,n.a.
cpd:C10904,Cabucine,C22H26N2O4,382.1893,16812-97-8,13087,3287,C00001696
cpd:C10905,Activated methyl group,n.a.,0,n.a,13088,n.a,n.a.
cpd:C10906,D-Fructose,C6H12O6,180.0634,57-48-7,13089,48095,C00033848
cpd:C10907,Cloransulam-methyl,C15H13ClFN5O5S,429.031,147150-35-4,13090,3760,n.a.
cpd:C10908,Fluthiacet-methyl,C15H15ClFN3O3S2,403.0227,117337-19-6,13091,5133,n.a.
cpd:C10909,Methabenzthiazuron,C10H11N3OS,221.0623,18691-97-9,13092,6803,n.a.
cpd:C10910,2-Methylthiobenzothiazole,C8H7NS2,181.002,615-22-5,13093,1217,n.a.
cpd:C10911,Bromacil,C9H13BrN2O2,260.016,314-40-9,13094,3177,n.a.
cpd:C10912,Buprofezin,C16H23N3OS,305.1562,69327-76-0,13095,3218,n.a.
cpd:C10913,Cycloxydim,C17H27NO3S,325.1712,101205-02-1,13096,4033,n.a.
cpd:C10914,Cyprodinil,C14H15N3,225.1266,121552-61-2,13097,4045,n.a.
cpd:C10915,Bispyribac,C19H18N4O8,430.1125,125401-75-4,13098,3129,n.a.
cpd:C10916,"2-Dimethylamino-5,6-dimethylpyrimidin-4-ol",C8H13N3O,167.1059,40778-16-3,13099,28308,n.a.
cpd:C10917,"7-N,N-Dimethylamino-1,2,3,4,5-pentathiocyclooctane",C5H11NS5,244.9495,n.a,13100,2277,n.a.
cpd:C10918,Indeloxazine,C14H17NO2,231.1259,60929-23-9,13101,5894,n.a.
cpd:C10919,Mepanipyrim,C14H13N3,223.1109,110235-47-7,13102,6751,n.a.
cpd:C10920,Glycidol,C3H6O2,74.0368,556-52-5,13103,30966,n.a.
cpd:C10921,Butyl acrylate,C7H12O2,128.0837,141-32-2,13104,3245,n.a.
cpd:C10922,"2,3-Dimercaptopropane-1-sulfonic acid",C3H8O3S3,187.9636,74-61-3,13105,888,n.a.
cpd:C10923,2-Nitrofluorene,C13H9NO2,211.0633,607-57-8,13106,1224,n.a.
cpd:C10924,9-Hydroxy-2-nitrofluorene,C13H9NO3,227.0582,28149-15-7,13107,2333,n.a.
cpd:C10925,Acetochlor,C14H20ClNO2,269.1183,34256-82-1,13108,2394,n.a.
cpd:C10926,Hexazinone,C12H20N4O2,252.1586,51235-04-2,13109,5705,n.a.
cpd:C10927,Cybutryne,C11H19N5S,253.1361,28159-98-0,13110,5962,n.a.
cpd:C10928,Alachlor,C14H20ClNO2,269.1183,15972-60-8,13111,2533,n.a.
cpd:C10929,Benalaxyl,C20H23NO3,325.1678,71626-11-4,13112,3009,n.a.
cpd:C10930,Metamitron,C10H10N4O,202.0855,41394-05-2,13113,6791,n.a.
cpd:C10931,Butachlor,C17H26ClNO2,311.1652,23184-66-9,13114,3230,n.a.
cpd:C10932,Carpropamid,C15H18Cl3NO,333.0454,104030-54-8,13115,3434,n.a.
cpd:C10933,Amidosulfuron,C9H15N5O7S2,369.0413,120923-37-7,13116,2635,n.a.
cpd:C10934,"2,6-Dichlorobenzamide",C7H5Cl2NO,188.9748,2008-58-4,13117,28435,n.a.
cpd:C10935,"N,N-Diethyl-m-toluamide",C12H17NO,191.131,134-62-3,13118,7071,n.a.
cpd:C10936,"N-(2,6-Dimethylphenyl)-4-[[(diethylamino)acetyl]amino]benzamide",C21H27N3O2,353.2103,107634-14-0,13119,7085,n.a.
cpd:C10937,Bensulfuron-methyl,C16H18N4O7S,410.0896,83055-99-6,13120,3017,n.a.
cpd:C10938,"N,N-Diethylphenylacetamide",C12H17NO,191.131,2431-96-1,13121,27643,n.a.
cpd:C10939,Flumetover,C19H20F3NO3,367.1395,154025-04-4,13122,7266,n.a.
cpd:C10940,Epicainide,C21H26N2O2,338.1994,66304-03-8,13123,4804,n.a.
cpd:C10941,Furalaxyl,C17H19NO4,301.1314,57646-30-7,13124,5194,n.a.
cpd:C10942,Inabenfide,C19H15ClN2O2,338.0822,82211-24-3,13125,5887,n.a.
cpd:C10943,Chlorimuron-ethyl,C15H15ClN4O6S,414.0401,90982-32-4,13126,47319,n.a.
cpd:C10944,Isobutylphendienamide,C16H21NO,243.1623,n.a,13127,5990,n.a.
cpd:C10945,Caffeic aldehyde,C9H8O3,164.0473,n.a,13128,28323,C00007511
cpd:C10946,Metsulfuron-methyl,C14H15N5O6S,381.0743,74223-64-6,13129,39678,n.a.
cpd:C10947,Metalaxyl,C15H21NO4,279.1471,57837-19-1,13130,6790,n.a.
cpd:C10948,Metazachlor,C14H16ClN3O,277.0982,67129-08-2,13131,6798,n.a.
cpd:C10949,Nicosulfuron,C15H18N6O6S,410.1009,111991-09-4,13132,7554,n.a.
cpd:C10950,Prosulfuron,C15H16F3N5O4S,419.0875,94125-34-5,13133,8523,n.a.
cpd:C10951,"N-(4-Chloro-3-methyl-5-isothiazolyl)-N-methyl-2-[p-[(alpha,alpha,alpha-trifluoro-p-tolyl)oxy]phenyl]acetamide",C20H16ClF3N2O2S,440.0573,n.a,13134,7100,n.a.
cpd:C10952,Rimsulfuron,C14H17N5O7S2,431.0569,122931-48-0,13135,8866,n.a.
cpd:C10953,Metolachlor,C15H22ClNO2,283.1339,51218-45-2,13136,6902,n.a.
cpd:C10954,Naproanilide,C19H17NO2,291.1259,52570-16-8,13137,7475,n.a.
cpd:C10955,Sulfometuron methyl,C15H16N4O5S,364.0841,74222-97-2,13138,9348,n.a.
cpd:C10956,Oxycarboxin,C12H13NO4S,267.0565,5259-88-1,13139,7858,n.a.
cpd:C10957,Thifensulfuron-methyl,C12H13N5O6S2,387.0307,79277-27-3,13140,83453,n.a.
cpd:C10958,Prinomide,C15H13N3O2,267.1008,77639-66-8,13141,8415,n.a.
cpd:C10959,Thenylchlor,C16H18ClNO2S,323.0747,96491-05-3,13142,9520,n.a.
cpd:C10960,Triforine,C10H14Cl6N4O2,431.9248,26644-46-2,13143,9715,n.a.
cpd:C10961,Triasulfuron,C14H16ClN5O5S,401.0561,82097-50-5,13144,9673,n.a.
cpd:C10962,Tribenuron methyl,C15H17N5O6S,395.09,101200-48-0,13145,9678,n.a.
cpd:C10963,Terbacil,C9H13ClN2O2,216.0666,5902-51-2,13146,9447,n.a.
cpd:C10964,Benoxacor,C11H11Cl2NO2,259.0167,98730-04-2,13147,3016,n.a.
cpd:C10965,Bentazone,C10H12N2O3S,240.0569,25057-89-0,13148,3018,n.a.
cpd:C10966,Chlorpromazine N-oxide,C17H19ClN2OS,334.0907,1672-76-0,13149,3648,n.a.
cpd:C10967,Fluperlapine,C19H20FN3,309.1641,67121-76-0,13150,5122,n.a.
cpd:C10968,Idazoxan,C11H12N2O2,204.0899,79944-58-4,13151,5862,n.a.
cpd:C10969,SC-1271,C18H15ClN2O4,358.072,n.a,13152,8981,n.a.
cpd:C10970,Benalfocin,C11H14ClN,195.0815,73943-10-9,13153,8986,n.a.
cpd:C10971,Isoimide,C14H12BrNO2,305.0051,n.a,13154,6020,n.a.
cpd:C10972,Imide,C14H12BrNO2,305.0051,n.a,13155,5877,n.a.
cpd:C10973,Thiadiazolidinone,C12H12BrN3OS,324.9884,n.a,13156,9529,n.a.
cpd:C10974,4-Methylaminobutanal,C5H11NO,101.0841,n.a,13157,1894,n.a.
cpd:C10975,Triazolidinonethione,C12H12BrN3OS,324.9884,n.a,13158,9677,n.a.
cpd:C10976,1-Oxa-2-oxo-3-methylcycloheptane,C7H12O2,128.0837,2549-61-3,13159,663,n.a.
cpd:C10977,Thiadiazolidinethione,C12H12BrN3S2,340.9656,n.a,13160,9528,n.a.
cpd:C10978,Triazolidinedithione,C12H12BrN3S2,340.9656,n.a,13161,9676,n.a.
cpd:C10979,Chlozolinate,C13H11Cl2NO5,331.0014,84332-86-5,13162,3656,n.a.
cpd:C10980,Bifenthrin,C23H22ClF3O2,422.126,82657-04-3,13163,3093,n.a.
cpd:C10981,Vinclozolin,C12H9Cl2NO3,284.9959,50471-44-8,13164,9986,n.a.
cpd:C10982,Cyfluthrin,C22H18Cl2FNO3,433.0648,68359-37-5,13165,4034,n.a.
cpd:C10983,Cyhalothrin,C23H19ClF3NO3,449.1006,68085-85-8,13166,4035,n.a.
cpd:C10984,Cypermethrin,C22H19Cl2NO3,415.0742,52315-07-8,13167,4042,n.a.
cpd:C10985,Deltamethrin,C22H19Br2NO3,502.9732,52918-63-5,13168,4388,n.a.
cpd:C10986,Procymidone,C13H11Cl2NO2,283.0167,32809-16-8,13169,8450,n.a.
cpd:C10987,"N-(3,5-Dichlorophenyl)succinimide",C10H7Cl2NO2,242.9854,24096-53-5,13170,7087,n.a.
cpd:C10988,Fenvalerate,C25H22ClNO3,419.1288,51630-58-1,13171,5014,n.a.
cpd:C10989,Fluvalinate,C26H22ClF3N2O3,502.1271,69409-94-5,13172,5135,n.a.
cpd:C10990,Flumiclorac pentyl,C21H23ClFNO5,423.1249,87546-18-7,13173,5104,n.a.
cpd:C10991,Resmethrin,C22H26O3,338.1882,10453-86-8,13174,8811,n.a.
cpd:C10992,Tefluthrin,C17H14ClF7O2,418.0571,79538-32-2,13175,78107,n.a.
cpd:C10993,Flumipropyn,C18H15ClFNO3,347.0724,84478-52-4,13176,5105,n.a.
cpd:C10994,Hydramethylnon,C25H24F6N4,494.1905,67485-29-4,13177,2630,n.a.
cpd:C10995,Amitraz,C19H23N3,293.1892,33089-61-1,13178,2665,n.a.
cpd:C10996,Daminozide,C6H12N2O3,160.0848,1596-84-5,13179,4312,n.a.
cpd:C10997,Guazatine,C18H41N7,355.3423,13516-27-3,13180,5569,n.a.
cpd:C10998,4-Aminobiphenyl,C12H11N,169.0891,92-67-1,13181,1784,n.a.
cpd:C10999,"4,4'-Methylene-bis-(2-chloroaniline)",C13H12Cl2N2,266.0378,101-14-4,13182,28124,n.a.
cpd:C11000,Dichloran,C6H4Cl2N2O2,205.965,99-30-9,13183,27864,n.a.
cpd:C11001,"2,6-Diethylaniline",C10H15N,149.1204,579-66-8,13184,27880,n.a.
cpd:C11002,Isofenphos,C15H24NO4PS,345.1164,25311-71-1,13185,6009,n.a.
cpd:C11003,"2,4-Xylidine",C8H11N,121.0891,95-68-1,13186,27840,n.a.
cpd:C11004,"2,6-Dimethylaniline",C8H11N,121.0891,87-62-7,13187,28738,n.a.
cpd:C11005,Isoproturon,C12H18N2O,206.1419,34123-59-6,13188,6049,n.a.
cpd:C11006,"2,4-Dinitrotoluene",C7H6N2O4,182.0328,121-14-2,13189,920,n.a.
cpd:C11007,Linuron,C9H10Cl2N2O2,248.0119,330-55-2,13190,6482,n.a.
cpd:C11008,"2,6-Dinitrotoluene",C7H6N2O4,182.0328,606-20-2,13191,957,n.a.
cpd:C11009,Chlorbromuron,C9H10BrClN2O2,291.9614,13360-45-7,13192,3608,n.a.
cpd:C11010,2-Fluoroaniline,C6H6FN,111.0484,348-54-9,13193,27526,n.a.
cpd:C11011,Metoxuron,C10H13ClN2O2,228.0666,19937-59-8,13194,6907,n.a.
cpd:C11012,Pencycuron,C19H21ClN2O,328.1342,66063-05-6,13195,7957,n.a.
cpd:C11013,3-Fluoroaniline,C6H6FN,111.0484,372-19-0,13196,27873,n.a.
cpd:C11014,4-Fluoroaniline,C6H6FN,111.0484,371-40-4,13197,28546,n.a.
cpd:C11015,Aldicarb,C7H14N2O2S,190.0776,116-06-3,13198,2555,n.a.
cpd:C11016,Diphenylamine,C12H11N,169.0891,122-39-4,13199,4640,n.a.
cpd:C11017,Kresoxim-methyl,C18H19NO4,313.1314,143390-89-0,13200,2962,n.a.
cpd:C11018,Azinphos-methyl,C10H12N3O3PS2,317.0058,86-50-0,13201,2953,n.a.
cpd:C11019,Pendimethalin,C13H19N3O4,281.1376,40487-42-1,13202,83569,n.a.
cpd:C11020,"2,4-DP",C9H8Cl2O3,233.9851,120-36-5,13203,75370,n.a.
cpd:C11021,Diclofop methyl,C16H14Cl2O4,340.0269,51338-27-3,13204,4510,n.a.
cpd:C11022,Butamifos,C13H21N2O4PS,332.096,36335-67-8,13205,3232,n.a.
cpd:C11023,O-Ethyl-O-(5-methyl-4-nitrophenyl)(1-methylpropyl)phosphoramidothioate,C13H21N2O4PS,332.096,n.a,13206,7683,n.a.
cpd:C11024,Fenoxaprop-ethyl,C18H16ClNO5,361.0717,66441-23-4,13207,5008,n.a.
cpd:C11025,Coumaphos,C14H16ClO5PS,362.0145,56-72-4,13208,3903,n.a.
cpd:C11026,Coumaphos anti-dimer,C28H32Cl2O10P2S2,724.0289,n.a,13209,3904,n.a.
cpd:C11027,Coumaphos syn-dimer,C28H32Cl2O10P2S2,724.0289,n.a,13210,3905,n.a.
cpd:C11028,Phosalone,C12H15ClNO4PS2,366.9869,2310-17-0,13211,8121,n.a.
cpd:C11029,Fluazifop butyl,C19H20F3NO4,383.1344,69806-50-4,13212,5097,n.a.
cpd:C11030,Quinalphos,C12H15N2O3PS,298.0541,13593-03-8,13213,8712,n.a.
cpd:C11031,Haloxyfop methyl,C16H13ClF3NO4,375.0485,69806-40-2,13214,5616,n.a.
cpd:C11032,Trichlopyr,C7H4Cl3NO3,254.9257,55335-06-3,13215,9682,n.a.
cpd:C11033,1-Aminomethylphosphonic acid,CH6NO3P,111.0085,1066-51-9,13216,28812,n.a.
cpd:C11034,MK-129,C21H18ClNO3,367.0975,39986-11-3,13217,6620,n.a.
cpd:C11035,Flumioxazin,C19H15FN2O4,354.1016,103361-09-7,13218,8939,n.a.
cpd:C11036,Bromobenzene,C6H5Br,155.9575,108-86-1,13219,3179,n.a.
cpd:C11037,Chlorothalonil,C8Cl4N2,263.8816,1897-45-6,13220,3639,n.a.
cpd:C11038,2'-Deoxy-5-hydroxymethylcytidine-5'-diphosphate,C10H17N3O11P2,417.0338,n.a,13221,835,n.a.
cpd:C11039,2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate,C10H18N3O14P3,497.0002,n.a,13222,836,n.a.
cpd:C11040,Dichlobenil,C7H3Cl2N,170.9643,1194-65-6,13223,943,n.a.
cpd:C11041,Chlorthiamid,C7H5Cl2NS,204.952,1918-13-4,13224,949,n.a.
cpd:C11042,Hexachlorobenzene,C6Cl6,281.8131,118-74-1,13225,5692,n.a.
cpd:C11043,Methoxychlor,C16H15Cl3O2,344.0138,72-43-5,13226,6842,n.a.
cpd:C11044,"2,2',4,4',5-Pentachlorodiphenyl ether",C12H5Cl5O,339.8783,60123-64-0,13227,28298,n.a.
cpd:C11045,Aspartame,C14H18N2O5,294.1216,22839-47-0,13228,2877,n.a.
cpd:C11047,Azadirachtinin,C35H44O16,720.2629,11141-17-6,13229,1442,C00003698
cpd:C11048,Brassicanal A,C10H9NOS,191.0405,n.a,13230,3167,C00027107
cpd:C11049,24-epi-Brassinolide,C28H48O6,480.3451,n.a,13231,27722,C00000180
cpd:C11050,25-Hydroxy-24-epi-brassinolide,C28H48O7,496.34,n.a,13232,1309,n.a.
cpd:C11051,26-Hydroxy-24-epi-brassinolide,C28H48O7,496.34,n.a,13233,1310,n.a.
cpd:C11052,7-Ethoxycoumarin,C11H10O3,190.063,31005-02-4,13234,28184,n.a.
cpd:C11053,"9,10-Dihydrokadsurenone",C21H26O5,358.178,n.a,13235,2328,n.a.
cpd:C11054,Spinosyn A,C41H65NO10,731.4608,131929-60-7,13236,9230,C00041878
cpd:C11055,Spinosyn B,C40H63NO10,717.4452,n.a,13237,9231,C00041879
cpd:C11056,Spinosyn D,C42H67NO10,745.4765,131929-63-0,13238,9232,n.a.
cpd:C11057,"3,4,3',4'-Tetrachlorobiphenyl",C12H6Cl4,289.9224,32598-13-3,13239,1367,n.a.
cpd:C11058,"1,2,3,4-Tetrachlorodibenzodioxin",C12H4Cl4O2,319.8965,30746-58-8,13240,27785,n.a.
cpd:C11059,"1,3,6,8-Tetrachlorodibenzo-p-dioxin",C12H4Cl4O2,319.8965,33423-92-6,13241,27936,n.a.
cpd:C11060,(-)-Abscisic acid,C15H20O4,264.1362,n.a,13242,28937,n.a.
cpd:C11061,all-trans-Retinoyl-beta-glucuronide,C26H36O8,476.241,401-10-5,13243,28870,n.a.
cpd:C11062,4-Hydroxybutyryl-CoA,C25H42N7O18P3S,853.152,n.a,13244,28522,n.a.
cpd:C11063,Chlornitrofen,C12H6Cl3NO3,316.9413,1836-77-7,13245,3620,n.a.
cpd:C11064,Fluorodifen,C13H7F3N2O5,328.0307,15457-05-3,13246,5116,n.a.
cpd:C11065,Nitrofen,C12H7Cl2NO3,282.9803,1836-75-5,13247,7590,n.a.
cpd:C11066,Bifenox,C14H9Cl2NO5,340.9858,42576-02-3,13248,6613,n.a.
cpd:C11067,MC-3761,C14H8Cl3NO5,374.9468,n.a,13249,6612,n.a.
cpd:C11068,MC-5127,C15H11Cl2NO5,355.0014,n.a,13250,6614,n.a.
cpd:C11069,MC-6063,C14H9ClFNO5,325.0153,n.a,13251,6615,n.a.
cpd:C11070,MC-7181,C14H8Cl2FNO5,358.9764,n.a,13252,6616,n.a.
cpd:C11071,Aminocarb,C11H16N2O2,208.1212,2032-59-9,13253,2653,n.a.
cpd:C11072,THTA,C6H10O2S,146.0402,n.a,13254,9383,n.a.
cpd:C11073,Benfuracarb,C20H30N2O5S,410.1875,82560-54-1,13255,3014,n.a.
cpd:C11074,THTC,C5H8O2S,132.0245,n.a,13256,9384,n.a.
cpd:C11075,Carbetamide,C12H16N2O3,236.1161,16118-49-3,13257,3394,n.a.
cpd:C11076,2-N-Dodecyltetrahydrothiophene,C16H32S,256.2225,78313-84-5,13258,1220,n.a.
cpd:C11077,Diethofencarb,C14H21NO4,267.1471,87130-20-9,13259,4520,n.a.
cpd:C11078,Fenoxycarb,C17H19NO4,301.1314,72490-01-8,13260,5009,n.a.
cpd:C11079,Pirimicarb,C11H18N4O2,238.143,23103-98-2,13261,8248,n.a.
cpd:C11080,Cartap,C7H15N3O2S2,237.0606,15263-53-3,13262,3436,n.a.
cpd:C11081,EPTC,C9H19NOS,189.1187,759-94-4,13263,4738,n.a.
cpd:C11082,2-N-Undecyltetrahydrothiophene,C15H30S,242.2068,85438-98-8,13264,1221,n.a.
cpd:C11083,Assert,n.a.,0,81405-85-8,13265,2894,n.a.
cpd:C11084,Fenothiocarb,C13H19NO2S,253.1137,62850-32-2,13266,5006,n.a.
cpd:C11085,Fenothiocarb sulfoxide,C13H19NO3S,269.1086,103614-75-1,13267,5007,n.a.
cpd:C11086,Molinate,C9H17NOS,187.1031,2212-67-1,13268,6964,n.a.
cpd:C11087,Orbencarb,C12H16ClNOS,257.0641,34622-58-7,13269,7778,n.a.
cpd:C11088,"1,2-Dibromoethane",C2H4Br2,185.868,106-93-4,13270,28534,n.a.
cpd:C11089,Dichloroacetylene,C2Cl2,93.9377,7572-29-4,13271,4503,n.a.
cpd:C11090,Endosulfan,C9H6Cl6O3S,403.8169,115-29-7,13272,4791,n.a.
cpd:C11091,"Hexachloro-1,3-butadiene",C4Cl6,257.8131,87-68-3,13273,5691,n.a.
cpd:C11092,Azocyclotin,C20H35N3Sn,437.1853,41083-11-8,13274,2959,n.a.
cpd:C11093,Cyhexatin,C18H34OSn,386.1632,13121-70-5,13275,4036,n.a.
cpd:C11094,Carfentrazone-ethyl,C15H14Cl2F3N3O3,411.0364,128639-02-1,13276,3416,n.a.
cpd:C11095,Clomazone,C12H14ClNO2,239.0713,81777-89-1,13277,3751,n.a.
cpd:C11096,Croconazole,C18H15ClN2O,310.0873,77175-51-0,13278,3920,n.a.
cpd:C11097,F5231,C12H14ClF2N5O3S,381.0474,n.a,13279,4955,n.a.
cpd:C11098,Fenpyroximate,C24H27N3O4,421.2002,134098-61-6,13280,5011,n.a.
cpd:C11099,Fipronil,C12H4Cl2F6N4OS,435.9387,120068-37-3,13281,5063,n.a.
cpd:C11100,Flurochloridone,C12H10Cl2F3NO,311.0092,61213-25-0,13282,5131,n.a.
cpd:C11101,5-Hydroxymethyl-2-furaldehyde,C6H6O3,126.0317,67-47-0,13283,412516,C00029547
cpd:C11102,Hymexazol O-glucoside,C10H15NO7,261.0849,n.a,13284,5828,n.a.
cpd:C11103,Hymexazol,C4H5NO2,99.032,10004-44-1,13285,5827,n.a.
cpd:C11104,Hymexazol N-glucoside,C10H15NO7,261.0849,n.a,13286,5829,n.a.
cpd:C11105,5-Methyl-3-isoxazolyl sulfate,C4H5NO5S,178.9888,n.a,13287,2131,n.a.
cpd:C11106,3-Oxobutanamide,C4H7NO2,101.0477,5977-14-0,13288,28515,n.a.
cpd:C11107,3-beta-D-Glucopyranuronosyloxy-5-methylisoxazole,C10H13NO8,275.0641,n.a,13289,1679,n.a.
cpd:C11108,"(-)-erythro-(2R,3R)-Dihydroxybutylamide",C4H9NO3,119.0582,n.a,13290,28598,n.a.
cpd:C11109,HBA,C4H9NO2,103.0633,n.a,13291,5588,n.a.
cpd:C11110,Imidacloprid,C9H10ClN5O2,255.0523,138261-41-3,13292,39168,n.a.
cpd:C11111,Isoprothiolane,C12H18O4S2,290.0646,50512-35-1,13293,6047,n.a.
cpd:C11112,Isoprothiolane sulfoxide,C12H18O5S2,306.0596,52303-69-2,13294,6048,n.a.
cpd:C11113,Methaphenilene,C15H20N2S,260.1347,493-78-7,13295,6819,n.a.
cpd:C11114,Methapyrilene,C14H19N3S,261.13,91-80-5,13296,6820,n.a.
cpd:C11115,5-Methyl-2-furaldehyde,C6H6O2,110.0368,620-02-0,13297,2091,n.a.
cpd:C11116,1-Methylparabanic acid,C4H4N2O3,128.0222,3659-97-0,13298,6886,n.a.
cpd:C11117,5-N-Methyloxaluric acid,C4H6N2O4,146.0328,n.a,13299,2103,n.a.
cpd:C11118,N-Methyl-2-pyrrolidinone,C5H9NO,99.0684,872-50-4,13300,7307,C00039855
cpd:C11119,3-Nitrosothiazolidine,C3H6N2OS,118.0201,73870-33-4,13301,7329,n.a.
cpd:C11120,Rilmenidine,C10H16N2O,180.1263,54187-04-1,13302,8862,n.a.
cpd:C11121,Propiconazole,C15H17Cl2N3O2,341.0698,60207-90-1,13303,8489,n.a.
cpd:C11122,DTP,C12H10Cl2N2O2,284.0119,58010-98-3,13304,4302,n.a.
cpd:C11123,Pyrazolate,C19H16Cl2N2O4S,438.0208,58011-68-0,13305,8657,n.a.
cpd:C11124,Spiroxamine,C18H35NO2,297.2668,118134-30-8,13306,9242,n.a.
cpd:C11125,Sulfentrazone,C11H10Cl2F2N4O3S,385.9819,122836-35-5,13307,9339,n.a.
cpd:C11126,Tebufenpyrad,C18H24ClN3O,333.1608,119168-77-3,13308,9422,n.a.
cpd:C11127,Triadimenol,C14H18ClN3O2,295.1088,55219-65-3,13309,9666,n.a.
cpd:C11128,"2,4,5-Tribromo-1-(4-chlorobenzoyl)imidazole",C10H4Br3ClN2O,439.7562,15287-32-8,13310,894,n.a.
cpd:C11129,Isatin,C8H5NO2,147.032,91-56-5,13311,27539,C00026981
cpd:C11130,3-Hydroxyindolin-2-one,C8H7NO2,149.0477,61-71-2,13312,28536,n.a.
cpd:C11131,2-Methoxy-estradiol-17beta 3-glucuronide,C25H34O9,478.2203,n.a,13313,36491,n.a.
cpd:C11132,2-Methoxyestrone 3-glucuronide,C25H32O9,476.2046,25577-70-2,13314,37450,n.a.
cpd:C11133,Estrone glucuronide,C24H30O8,446.1941,2479-90-5,13315,28919,n.a.
cpd:C11134,Testosterone glucuronide,C25H36O8,464.241,1180-25-2,13316,28835,n.a.
cpd:C11135,Androsterone glucuronide,C25H38O8,466.2567,1852-43-3,13317,28832,n.a.
cpd:C11136,Etiocholan-3alpha-ol-17-one 3-glucuronide,C25H38O8,466.2567,03/09/3602,13318,37451,n.a.
cpd:C11141,(+)-Atherospermoline,C36H38N2O6,594.273,21008-67-3,13323,10,C00001814
cpd:C11142,Dimethyl sulfone,C2H6O2S,94.0089,67-71-0,13324,9349,n.a.
cpd:C11143,Dimethyl sulfoxide,C2H6OS,78.0139,67-68-5,13325,28262,n.a.
cpd:C11144,Dimethyl ether,C2H6O,46.0419,115-10-6,13326,28887,n.a.
cpd:C11145,Methanesulfonic acid,CH4SO3,95.9881,75-75-2,13327,27376,n.a.
cpd:C11146,Methylmercury chloride,CH3ClHg,251.963,115-09-3,13328,28216,n.a.
cpd:C11147,Fluoromethane,CH3F,34.0219,593-53-3,13329,28826,n.a.
cpd:C11148,TCE epoxide,C2HCl3O,145.9093,16967-79-6,13330,28888,n.a.
